transcript_id,chunk_id,source_file,window_start,window_end,text,binary_hit,predicted_probability,predicted_label
RELABEL_Katy_ISD-2025-06-23-Board_Meetings - Katy_ISD-2025-06-23-Board_Meetings,86,RELABEL_Katy_ISD-2025-06-23-Board_Meetings - Katy_ISD-2025-06-23-Board_Meetings.csv,2:52:00,2:54:00,"[02:52:00–02:52:30]
the twenty or well we'll discuss year one and year two, but there's twenty five hundred and five
thousand dollar increases to salaries for all teachers, for almost all teachers, if not all. And
that amounts to about I I believe it's about six to seven and a half percent raise for our teachers.
Per this from the state. That's what the state provided, which is wonderful. So everyone is getting
something with those increases. But three percent or the the bonus that the or the the increase that
the state provided.

[02:52:30–02:53:00]
Provided. So I just something that doesn't cost a lot. It's budgeted. We can afford it. And we're
gonna thank our experienced teachers with an extra it's a thank you in the form of money in their
pocket. I don't understand why we'd take that away. Excuse me, Mr. President. So but but as you
said, it's a thank you. But you're only thanking teachers. Every year it's the different sense of
teachers. I know, but it's only teachers. We're not we're not gonna give anything like that to the
principal, the assistant principal, the librarian, the counselor, the nurse, the

[02:53:00–02:53:30]
parrot, anybody else, only the teacher. And I'm I'm not discounting the importance of a teacher, but
they're not the most, they're not the only important person in in our equation. So by only rewarding
them at those levels, then you're saying everybody else who has 30 years, you know, be happy with
your three percent raise or your five thousand or your yeah, your five thousand dollars, but we're
not going to give you any kind of lump sum. Advantage. Well any any b any other employee who meets
reaches the thirty percent a non teacher. Right.

[02:53:30–02:54:00]
Anybody else. And that's what I'm saying. Yes, everyone's gonna get something, but it it's like you
said, you know, they're gonna get the pen, or you know, last year I heard the two hundred and fifty
dollars. The reason why that was important is just because it was like a a little thank you, not
that it was substantial, but it was a thank you. Well, what about the the counselor that's been
there for five years, or what about the librarian that's been there for five years? You know, you're
leaving all them out. That was that was what I was trying to say. Mr. President. Ms. Kalman. I so I
listened to some the meeting um that I missed last week.",1,0.03157891,0
RELABEL_Houston_ISD-2024-11-14-Board_Meetings - Houston_ISD-2024-11-14-Board_Meetings,10,RELABEL_Houston_ISD-2024-11-14-Board_Meetings - Houston_ISD-2024-11-14-Board_Meetings.csv,0:20:00,0:22:00,"[20:00–20:30]
party when I read 40 books. I learned that I like fantasy books and poetry books through the 40 book
challenge. This year I'm on the name that book team for my school. My librarian and my teacher
taught me how to do reset research and site references. This summer I saw pictures of the school
library at SQ before it had books on the shelf and looked like my library at Harvard. Then H ISD
closed the library there.

[20:30–21:00]
There and at 27 other schools. Now the library at ASCU looks sad. Kids have to go there to do extra
work, teams. It isn't fair that some kids in HISD don't have a library at school. According to the
National Center for Education Statistics, more than 50 years of research across more than 60 studies
show that students with access to read well resourced school libraries.

[21:30–22:00]
With certified librarians, perform better academically. If you want students to improve
academically, please put libraries and librarians back into the schools that you took them out of.
Books and libraries are important for kids. It's not a library if it doesn't have a library. It's
just a room with books. Thank you. Thank you, Pearson. Rose Walter, please. William Rigley.",1,0.026353786,0
RELABEL Chunk_Katy_ISD-2024-12-09-Board_Meetings - Chunk_Katy_ISD-2024-12-09-Board_Meetings,36,RELABEL Chunk_Katy_ISD-2024-12-09-Board_Meetings - Chunk_Katy_ISD-2024-12-09-Board_Meetings.csv,1:14:00,1:16:00,"[01:14:00–01:14:30]
Career and Technical Education, preparing students for their future careers today. And our presenter
is Jeannie Kineerum, Director of Career and Technical Education. Welcome. Good to have you. Thank
you. Good evening, members of the school board, President Perez, and Dr. Gogorski. In alignment with
strategic goal, design, I mean strategic design 2.3, identify and communicate personalized learning
pathways for all students. I would like to highlight the invaluable role that career and

[01:14:30–01:15:00]
Technical Education or CTE plays in preparing our students for both industry careers and
postsecondary education. CTE programs are designed to offer students hands-on real-world experiences
that go beyond traditional classroom learning. These programs bridge the gap between theoretical
knowledge and practical application, allowing students to gain the skills directly relevant to
today's job market.

[01:15:00–01:15:30]
I would like to start by sharing with you some important CTE data that shows the growth CTE has
experienced here in KDISD. Currently, we have 29,956 students enrolled in CTE, which is 65% of
grades 7 through 12 enrollment, and we offer 44 programs of study for students to follow their
passions.

[01:15:30–01:16:00]
On here you can see that we have grown from 22,084 students in 2021 2022 to where we currently are
at 26,950. I'm sorry, 29,956. I would like to point out that there was a dip in the enrollment
number, I'm sorry, in the certification numbers taken and earned in 22 23. This was due to TEA
changing the industry based.",1,0.026042344,0
RELABEL_Houston_ISD-2025-08-14-Board_Meetings - Chunk_Houston_ISD-2025-08-14-Board_Meetings,66,RELABEL_Houston_ISD-2025-08-14-Board_Meetings - Chunk_Houston_ISD-2025-08-14-Board_Meetings.csv,2:12:00,2:14:00,"[02:12:00–02:12:30]
the school year, they are trying to pacify a long list of supervisors who are scared of the
superintendent. Chaos from the third floor of Hattie Mae White leads to chaos throughout the feeder
patterns, and that chaos then seeps into classrooms. That's not good for our schools, it's not
supportive of our teachers, and it's simply not fair to our kids. I implore the Board of Managers to
change course and lead through a sense of community, not chaos.

[02:13:00–02:13:30]
Hi, I'm Mindan Tran. I'm a HISC teacher speaking on teacher stuff. Um, in the first year of the
takeover, HISC bled away over 40% of its 10,000 teachers. This past year, Miles' favorite
publication, The Chronicle, reported a loss of more than 30% of teachers and staff. I bet this
number would have been higher if the compensation manual had been released with enough time before
the deadline for teachers to resign without penalty. Now teachers are trapped in this dictatorship
because we weren't given enough time to find new positions in districts that actually value our
profession. If this board truly believed in professional teachers, it wouldn't sell.

[02:13:30–02:14:00]
It wouldn't celebrate the closure of teaching positions. It wouldn't celebrate the positions filled
with inexperienced teachers instead of with veterans who fled the district. The board would not try
to remove consultation with the unions. If the board truly believed in certification, Miles would
get his. We know what teachers need, and we'll keep fighting for our members. Thank you. Thank you.
Thank you. Kids, grandchildren, thank you. So Miles believes children who can't read can't enjoy
libraries, which shows how little he knows about.",1,0.025705233,0
RELABEL_Katy_ISD-2025-03-31-Board_Meetings - Chunk_Katy_ISD-2025-03-31-Board_Meetings,103,RELABEL_Katy_ISD-2025-03-31-Board_Meetings - Chunk_Katy_ISD-2025-03-31-Board_Meetings.csv,3:26:00,3:28:00,"[03:26:00–03:26:30]
Our teaching and learning people, and we they bring us updates as to reports that are coming up that
we're going to be interested in so we can drill down and look at reports to see how we're doing. Uh
should I have asked the academic performance committee could I bring the an SBOE member to come and
speak to us? I I don't think it was necessary. I mean I could I I could have thought of it, but I
don't think it was necessary to be honest with you. I think the Academic Performance Committee is
gonna meet this coming uh Wednesday and we're gonna review whatever um uh Dr. Kaskey, Dr. Bell.

[03:26:30–03:27:00]
so on want us to review in terms of like upcoming information related to the performance of the
district on academics. But we talked about it in academic committee and we all agreed, the entire
committee agreed that it that wasn't ready for us until their math is. Yeah, because the teaks
needed to be updated. TEAX needed to be updated, right? Right. Right. We agreed it yeah. So then it
comes here during the Wells. It's a little suspect. Okay. A little suspect in what way?

[03:27:00–03:27:30]
No, just just wow. Anyway, okay. Uh and see. And we had a work study meeting, uh a meeting with the
finance group before the work study meeting, just FYI, to review uh the budget update. Uh that
meeting was right before the work study meeting that we had on the twenty fourth. So we did have a
work study meeting with uh uh with Mr. Smith and his staff. Thank you very much for that. And we've
got an update on the budget that we all received as well as the monthly financial reports. And we
have uh any

[03:27:30–03:28:00]
recap or any uh recap board member request? No, Mr. President. Okay. I have a request. I was going
to pull it from consent agenda, but it wasn't on consent agenda to to talk about. So I would like
information from Mr. Veerling. Last week you all talked about an ABM, just random ABM that came, and
I think you're doing a survey or something about a group of children who go to one elementary, a
different junior high, and a different high school.",1,0.025052696,0
RELABEL Chunk_Katy_ISD-2024-12-09-Board_Meetings - Chunk_Katy_ISD-2024-12-09-Board_Meetings,16,RELABEL Chunk_Katy_ISD-2024-12-09-Board_Meetings - Chunk_Katy_ISD-2024-12-09-Board_Meetings.csv,0:34:00,0:36:00,"[34:00–34:30]
leave our school districts vulnerable to a bad weather day. Now, if you could please review page 16
and the bundles that we have provided. I will now explain the how behind climate resilience.
Resilience begins with ensuring our schools, that our our schools are prepared for today's and
tomorrow's challenges. Our one powerful way to achieve this is through electrification. Creating
schools with reliable, stable power systems that can function consistently no matter the
circumstances. Consider the importance of uninterrupted electricity in maintaining day to day
operations, from power in classrooms equipped with educational technology to ensuring a safe and
comfortable learning environment.

[34:30–35:00]
A steady power supply is fundamental to our students' success. For areas like ours, prone to power
outages, generating electricity on site through renewable energy sources like solar panels and wind
turbines, provide schools with energy independence. This reduces reliance on centralized grids and
safeguards. Our schools and our schools from external disruptions. Electrification also supports the
health and safety of our students and staff. Electric heating, cooling, and ventilation systems
improve indoor air quality and create comfortable environments where students can focus and thrive
by reducing dependence on combustion basis.

[35:00–35:30]
On combustion based systems. We are not only enhancing comfort but ensuring safer, more sustainable
conditions. Thank you for considering me to speak today. Thank you. Thank you very much. Jibron
Shafkott, followed by Amukta Pandenshankam. Hello, my name is Jibron Shavkott, and I'm a senior at
Taylor High School. One of the most pressing challenges school districts face today is the rising
cost of electricity. According to the U.S. Department of Energy, schools spend an average of $100.

[35:30–36:00]
per student on energy annually, with Texas schools spending even more, around $165 per student.
These high costs place a significant strain on school budgets, limiting their ability to enhance
facilities, provide incentives, and improve student outcomes. However, implementing electrification
projects offers a solution by significantly reducing operational and maintenance costs, allowing
districts to relocate funds to areas that directly benefit students and staff. Electric school buses
present a transformative opportunity for districts. For example, Bluebird",1,0.024594674,0
RELABEL Chunk_Katy_ISD-2024-12-09-Board_Meetings - Chunk_Katy_ISD-2024-12-09-Board_Meetings,15,RELABEL Chunk_Katy_ISD-2024-12-09-Board_Meetings - Chunk_Katy_ISD-2024-12-09-Board_Meetings.csv,0:32:00,0:34:00,"[32:00–32:30]
Our first speaker, Chelsea Lemus, and after that, Jibron Shafkott. Welcome. Hello, board members.
It's an honor to speak to you today. I would ask you to please review the binders that we have
provided to you, if that's possible, to follow the discussion.

[32:30–33:00]
on electrification and KDISD. In the past decade, it's become evident that there has been an extreme
rise in weather related events, and it has become impacting and it has been it has been impacting
more than just the environment. The United States Environmental Protection Agency agrees that it's,
quote, affecting the food we eat, the water we drink, and the air we breathe, and the weather we
experience. Non renewable energy sources are fueling cause um are the feud are the leading cause of
extreme weather um extreme climate and environmental damage, contributing to carbon emissions and
thereby harming people and the planet alike. As a result, these extern these extreme weather events
are estimated by the world.

[33:00–33:30]
Economic Forum to cost between quote 1.7 trillion and $3.1 billion per year by 2050. This cost
covers expenses from damages to infrastructure, property, agriculture, and human health. End quote.
This global price tag on the earth will only continue to rise as the impacts of these events become
more evident. For schools specifically, these costs are made obvious through insurance, missed days,
and malfunctioning systems. 82% of Florida's school districts have canceled at least one day of
school in response to the extreme weather. This coupled with increasingly hot days and stronger
storms in the Katy area indicates a need for cost effective alternatives that do not",1,0.023557259,0
RELABEL_Houston_ISD-2025-08-14-Board_Meetings - Chunk_Houston_ISD-2025-08-14-Board_Meetings,54,RELABEL_Houston_ISD-2025-08-14-Board_Meetings - Chunk_Houston_ISD-2025-08-14-Board_Meetings.csv,1:48:00,1:50:00,"[01:48:00–01:48:30]
Arrived. As mentioned at the HISC press conference on Wednesday, Superintendent Mike Miles suggested
that we were likely a D or D minus school, considering the changes described. Durham is actually a C
school this year. Yes, our scores dropped from 81 to 75, a six point decline. On August 12th, the
same day as the press conference, we were told that this six point drop, regardless of letter grade,
triggered Durham's School of Focus designation. When we asked district officials if Superintendent
Miles' statement was incorrect, we were told it was not incorrect, but incomplete.

[01:48:30–01:49:00]
The reality is that a school can be labeled a school of focus even without a D-rating if schools if
scores are subjectively deemed to have decreased too much. To be continued.

[01:49:00–01:49:30]
On July 31st, Durham Elementary was assigned a brand new principal. The very next day, August 1st,
we were informed that our campus had been designated a school of focus. For any school, either of
these changes on its own would require time, planning, and strong support. Having them back to back
meant our campus was navigating a great deal in a very short window. Given the scope of these
changes, it would have been helpful to have dedicated guidance and resources in place immediately to
support our staff and new leadership team.

[01:49:30–01:50:00]
That level of support did not begin until August 8th, just days before the start of school, when
many of our major when many of the major announcements and adjustments began. This meant our new
principal only two days into the role was tasked with understanding and making significant changes
to curriculum and staffing. Thank you. Thank you. My name is Abby Stargil and I'm here tonight",1,0.022240225,0
RELABEL_Katy_ISD-2025-06-23-Board_Meetings - Katy_ISD-2025-06-23-Board_Meetings,8,RELABEL_Katy_ISD-2025-06-23-Board_Meetings - Katy_ISD-2025-06-23-Board_Meetings.csv,0:16:00,0:18:00,"[16:00–16:30]
If so, then why has the district kept Hitler's personal memoir, Mein Kampf, where he says, and I
quote, the personification of the devil and the symbol of all evil assumes the living shape of the
Jew? Why is this in our libraries? The district has also continued its policy of forcible identity
disclosure, alienating transgender individuals in our schools. A 2022 survey of trans individuals by
U Toronto says that school belonging made a unique and statistically significant contribution to
suicide rates. The same study also finds that 82% of trans individuals have considered killing
themselves. KDISD has 100,000 students and 3% of U.S. high school students.

[17:00–17:30]
US high school su US high schoolers identify as transgender. That means that at least 3,000 students
will have their livelihoods fundamentally shaken by the decisions of this board in a way that no
parent or teacher could ever bear. I am urging this board to finally stand up for its students and
take proactive measures to support them. This isn't a culture war that can be relegated for later
discussion. This is a matter of life and death for the students that you purport to protect. This is
your job. Now is the time to take action and reverse course. Returning to Wisconsin versus Yoder,
even if I believe in general that choosing not to attend high school like the Amish did is harmful,
it would be absurd to say that affording them the right to opt out.

[17:30–18:00]
means we force that agenda upon others. Similarly, believing that recognizing queer existence would
infringe on the rights of others is equally absurd. However, Senate Bill 12 recently passed in the
Texas legislature and is a matter of concern to me. It bans clubs related to LGBTQ identity entirely
in the state of Texas. This is not a parental choice. This is a concerted erasure of spaces in which
queer students are allowed to exist. I urge the board not to be complicit in this violent and unjust
destruction of being. Martin Luther King Jr. once said in his letter from Birmingham Jail one has
not only a legal but moral responsibility to disobey.",1,0.018238978,0
RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings,44,RELABEL_Houston_ISD-2025-09-11-Board_Meetings - Houston_ISD-2025-09-11-Board_Meetings.csv,1:28:00,1:30:00,"[01:28:00–01:28:30]
to TEA for clarification. So we're in the process. That clarification window, I think, just opened.
And so we'll be sending that in. What does that mean for clarification? TEA will look at that one
student and determine if the evidence that we submit meets the criteria that we could possibly be a
hundred percent. And so we'll hear from that, I'm sure, in the next month. Um, and we are hoping
that we're gonna make that hundred percent because um the staff is really.

[01:28:30–01:29:00]
The staff has really worked really hard to get these things in to get the system in place. The other
thing that we do is we conduct a folder review across all campuses in HISD. We started this to try
to get a baseline on really how were we doing when it came to IEP compliance and why is that so
important that we're compliant in writing IEPs? Because whatever is in that plan is actually

[01:29:00–01:29:30]
going to help that student meet that growth expectation that we just saw in the slides above.
Because if they have a well-written plan and they're getting the accommodations and the supports
outlined in the plan, then they're going to achieve. And so we looked at over almost 3,000 IEPs last
school year, and what we do with that information is we come back, we look at how each campus did.",1,0.013703301,0
