transcript_id,chunk_id,source_file,window_start,window_end,text,binary_hit,predicted_probability,predicted_label
RELABEL_Chunk_Spring_Branch_ISD-2025-12-01-Special_Board_Meetings - Chunk_Spring_Branch_ISD-2025-12-01-Special_Board_Meetings,9,RELABEL_Chunk_Spring_Branch_ISD-2025-12-01-Special_Board_Meetings - Chunk_Spring_Branch_ISD-2025-12-01-Special_Board_Meetings.csv,0:18:00,0:20:00,"[18:00–18:30]
new, renewed confidence and excitement to everything that we're offering because that's what people
will actually see. Um Chris, to add on that real quick, I like that the spring with band enrollment
is up, I think I heard 10-15% this year. Well the their sports team's exciting where it's sports.
Yeah. And they're winning. It's been great for that community. Uh I hope Northwork is to drop to 5A.
I think it would be phenomenal for them as well. And they're gonna be right on the edge. But you
look at that, and I mean I mean the Memorial KD football game last week was packed on both sides.
But I've I've I went to that Memorial game, I've never seen

[18:30–19:00]
so many people that don't go to our schools at that game. Yeah. And so it was just like that's what
draws people in. So it just gave me a renewed excitement of, you know, I mean, we're we'll have
first class facilities to match our first class district, and I think it'll draw more people in.
Good. Good. Do you Jennifer and I have talked about this before I'm I'm I'm not trying to play stump
the stars with you or surprise you but but I I know about what it is. Do you have any about what
percentage of the students in the uh say in the high schools or in UIL or

[19:00–19:30]
Or either academic or music uh programs. I've probably I've I've still I've been. In the past I have
known that. I've done a bad thing. I've modeled a bad thing. I should not be. It was presented at um
all the bond meetings. I think they said it was like Do you remember the slides? Seven to it was
between seven and eight thousand, I think, kids involved in band and like the fine arts. It was
relevant to the to the fine arts and school students too. I don't know. I'd have to go. The reason I
asked Jennifer about

[19:30–20:00]
swimming is that I hadn't thought of something you you had when we were talking about all of that,
and Jennifer was a swimmer. She didn't tell you that she was a state champion, actually, which I
didn't know at Stratford. But sh I I didn't think about when we were talking about that natatorium,
I when way back when we were when we were looking at those four propositions, um, I was worried
about the natatorium at first because I thought, well, what if you they people don't know what a
natatorium is? You know, if you don't have that many swimmers in the school district. But I think
you were the one who said, but there's all these kids swimming in the neighborhood.",0,0.9795828,1
RELABEL_Chunk_Spring_Branch_ISD-2025-12-01-Special_Board_Meetings - Chunk_Spring_Branch_ISD-2025-12-01-Special_Board_Meetings,20,RELABEL_Chunk_Spring_Branch_ISD-2025-12-01-Special_Board_Meetings - Chunk_Spring_Branch_ISD-2025-12-01-Special_Board_Meetings.csv,0:40:00,0:42:00,"[40:00–40:30]
Program voucher or whatever you want to call it was going to be utopian, they'll find that it's not.
And so I think we're gonna see an influx back into the public education system. I think a lot of
people will see just how hard it is to truly educate children and do it well. Almost anyone can
quote unquote educate a child, but to do it well and successful, I think people are gonna, there's
gonna be um they're gonna get they're gonna be worn out. So I do think we're gonna see a lot, and
then we're gonna need to meet those.

[40:30–41:00]
kids where they are. Some may be ahead, some may be behind, some may be right where they should be,
but I do think that's gonna be that's a growing concern for me. I think you're right. And they'll
there you you get charter school kids that have tried those have come back and you'll have other
kids that'll take the the uh educational savings grants and they'll try those but there will be
there will be people that that will return. I think we're gonna see some you know I saw where there

[41:00–41:30]
uh Gary Van Dever announced he wasn't gonna run today, uh who's been a pretty staunch advocate for
public schools. And uh yeah, but we're gonna have some changes and uh but there's still over five
million kids that are in the public schools. My concern has continues to be, and I've again
mentioned this to some of the other members, and Jennifer and I've talked about this seventy percent
of the people in Harris County, Dallas County, Bear County, El Paso County, uh, and most most of
Texas, seventy percent of the

[41:30–42:00]
Texas, 70% of the adult citizens do not have school aged children. Fastest growing parts of the
population in Texas are the over 55 and the under 18. And I've I've said that before, and the under
18 tend to be more minority, and the over 55 tend to look like they're older people like me. And so
the message, the message is, and y'all have done, Spring Branch was doing this, Jennifer. I won't
say y'all were doing this five, six years ago, maybe even longer before. Uh I think yeah.",0,0.95676297,1
RELABEL_Houston_ISD-2024-12-10-Board_Meetings - Houston_ISD-2024-12-10-Board_Meetings,6,RELABEL_Houston_ISD-2024-12-10-Board_Meetings - Houston_ISD-2024-12-10-Board_Meetings.csv,0:12:00,0:14:00,"[12:00–12:30]
Where's the real support? This isn't a team. It's discrimination disguised as education. Second,
your fancy test scores are meaningless. You're bragging about half a pizza without admitting most of
it is stale and tasteless. These numbers don't prove learning. They prove you're good at playing
statistical games. Third, your planned teacher training is a vague promise. How often is training?
How good? Or is it is training just more spot scores to condemn teachers? You can't say you're
helping. You need to prove it, and you need to get honest teacher feedback.

[13:00–13:30]
to improve it. Bottom line, your report looks good on paper, but in real classrooms, you're failing
students who need help. Who need mo who need help most. Do better. Thank you. Whenever you're ready.
It shows one minute.

[13:30–14:00]
Okay, we'll adjust it. We're gonna have translation. Okay, go ahead. Hola, my name is Luca Candida y
estoy in secondo grado. Hi, my name is Luca Candida and I'm in second grade. Otra maestra dejó
nuestra escuela este mes. Another teacher left our school this month.",0,0.81058234,1
RELABEL_Houston_ISD-2026-01-15-Board_Meetings - NEW_Copy of Houston_ISD-2026-01-15-Board_Meetings,88,RELABEL_Houston_ISD-2026-01-15-Board_Meetings - NEW_Copy of Houston_ISD-2026-01-15-Board_Meetings.csv,2:56:00,2:58:00,"[02:56:00–02:56:30]
Um this this sets the context, but it has two parts. One is we're focused on both college readiness.
So you see the huge increase in college readiness in this district in just two years, and also
career. And we're not waiting for uh accelerate Houston, but we're already started. And this is just
amazing opportunities for our kids in both college and career, as you can see. And and this is
what's taken place in just two years. And so finally I want to thank uh

[02:56:30–02:57:00]
Uh uh Chief Hole, but also all the people, not not just Jib, but all the other people who work in
academics who are working on this, uh, and then the schools themselves that have put a lot of time
and energy in this. Uh so this is celebrating our success to date, uh, but we also want to talk
about the investment we continue to make moving forward. Uh, there's been some discussion in Mr.
Miles' presentation uh and in previous board meetings about our CTE centers. Uh and as we move
forward, what we're really committed to doing is making sure.

[02:57:00–02:57:30]
all students, 100% of students in HISD, can access high-wage, high demand programs that align to the
future of work. And so these are a set of programs that we believe that if we invest in as a
district, it really sets those students up for success. And these are the programs that we are
launching and expanding in the Barbara Jordan CTE Center. So I want to just talk about a couple of
these because at the heart of these, sometimes we talk about the data behind them. They do lead to
high wage living wage jobs, and there are a number of open jobs.

[02:57:30–02:58:00]
in the space. But what we don't always see is the experience that Barbara Jordan brings to the
students when they go there. And I'm going to give a real example. I was walking a campus a couple
weeks ago and I walked into their HVAC program. And the experience at that campus was the HVAC
program was in a typical classroom. You had a teacher teaching about HVAC, and then on the side
there were three HVAC units about two feet apart. And the students would learn some and they could
go and they could interact with the HVAC units and practice doing what they needed to do with those
units.""
89,02:58:00,03:00:00,""",0,0.7774061,1
RELABEL_Houston_ISD-2024-12-10-Board_Meetings - Houston_ISD-2024-12-10-Board_Meetings,20,RELABEL_Houston_ISD-2024-12-10-Board_Meetings - Houston_ISD-2024-12-10-Board_Meetings.csv,0:40:00,0:42:00,"[40:00–40:30]
I'm here tonight to speak to progress measures as I usually do, and once again state that these
progress measures do not represent a well-rounded education. They do not carry the weight that you
wish that they did. Ms. Bandy, when you talk about your own child and your hope for their future, I
personally find it incredibly relatable. I have very similar goals for my children. And HISD, in my
personal opinion, will not prepare my children for the future I want. Private school was never our
first choice. My husband's a product of HISD. I always intended for my

[40:30–41:00]
children to be graduates of HISD, and we are heartbroken to leave. Um, Mr. Miles, I have a
fundamental disagreement with your approach to education. Slides in pre K are wrong. Removing books
from English language arts is wrong. Teaching science via Zoom is wrong. Thank you. Our next speaker
is Miriam Lopez. Miss Lopez? Yes, ma'am. And after Miss Lopez, um, I've got Lydia Luce and then
Sarah Lyons and then Brandi McDaniel.

[41:00–41:30]
And then Brandy McDaniel. Spanyol. Okay, Miss Lopez, please go ahead.

[41:30–42:00]
The impact physical and mental that suffering our sick maestration and personality is evident. Okay.
Where was the time that was promised to us? Our school is part of the",0,0.7686652,1
RELABEL Chunk_Houston_ISD-2025-12-11-Board_Meetings - Chunk_Houston_ISD-2025-12-11-Board_Meetings,10,RELABEL Chunk_Houston_ISD-2025-12-11-Board_Meetings - Chunk_Houston_ISD-2025-12-11-Board_Meetings.csv,0:20:00,0:22:00,"[20:00–20:30]
Zachary, Youngblood? Adidas H. Bittner? Yep. Good evening. Our schools are emptying out. Students
are leaving. Students are leaving. Teachers are leaving. And every day classrooms are getting
smaller and smaller. This isn't just about numbers. It's about the loss of community, the loss of
trust, and the loss of real education. When teachers walk away, it's because they feel unsupported
and unheard. And when students leave, it's because they don't have a future here. The district may
try to paint a picture.

[20:30–21:00]
of success, but the reality is clear. Our schools are hollowing out. We're losing the very people
who make education possible. We're not engaged, we're not supported, and we're watching our schools
shrink into something unrecognizable. Real learning happens when teachers stay, when students feel
invested, when classrooms are full of energy and connection. But HISD system is driving that away.
We're not statistics, we're students. And we deserve a school that keeps teachers in classrooms,
keeps students inspired, and keeps our community strong.

[21:30–22:00]
Thank you. Thank you. Hi, my name is Adidas H. Vittner, and I'm a sixth grader at Young Women's
College Preparatory Academy and a gifted and talented student. Item 13 matters to me and s and to so
many other teachers like kids like me. Changing this policy means HISD will no longer promise real
act advanced academics to students who are identified as gifted and talented. That makes us feel
like our learning needs don't matter. Superintendent Miles",0,0.7125609,1
RELABEL_Houston_ISD-2026-01-15-Board_Meetings - NEW_Copy of Houston_ISD-2026-01-15-Board_Meetings,60,RELABEL_Houston_ISD-2026-01-15-Board_Meetings - NEW_Copy of Houston_ISD-2026-01-15-Board_Meetings.csv,2:00:00,2:02:00,"[02:00:00–02:00:30]
10 schools would be somewhere around $15 million in revenue. Enhanced teacher incentive allotment,
you know about that. Right now we get about $15 million for our pay for performance plan. And if we
do, if we continue down that road and do which we are, that'll bring in $25 million, maybe $30
million. Curriculum resources, a lot is left on the table at TEA. So TEA has funding for a lot of
things, but you have to

[02:00:30–02:01:00]
you know, engage those things. So for example, curriculum resources, there's curriculum that um
resources that we're leaving on the table. Uh 1882 partnerships. I already talked about that. Uh but
if we can have more 1882 partners, that's a thousand dollars per student. Five hundred students,
five hundred thousand dollars. One thousand students, one million dollars. I mean, you know, you can
you can do the math. Um that's that's a lot of money that we're leaving on the table.

[02:01:00–02:01:30]
there too for something that that is pretty I wouldn't say easy, but something that's feasible can
be feasibly done. Resource schools, that's schools that are struggling campuses where you put in a
new model. And so we're we're right now debating with TEA about whether NES could be qualified as a
new model for struggling schools. And I think we can do some work on that. School action funding is
an innovative program for uh for new uh for schools, new new programs for schools.

[02:01:30–02:02:00]
schools. We already take advantage of some of that, but we're going to try to do more. And then
greater efficiencies in the district, of course. There's not a lot, you know, we cut a lot at
Central Office, and at some point you can't then you get to muscle, not just fat, and we're about
there. Still there are some things that we can do. We think can we can be much more efficient,
transportation being one of them is where we can gain some efficiencies. And then philanthropy,
that's not a you can't rely on philanthropy as a as a way to carry you forward. But seriously we""
61,02:02:00,02:04:00,""",0,0.6912814,1
RELABEL_Houston_ISD-2024-12-10-Board_Meetings - Houston_ISD-2024-12-10-Board_Meetings,37,RELABEL_Houston_ISD-2024-12-10-Board_Meetings - Houston_ISD-2024-12-10-Board_Meetings.csv,1:14:00,1:16:00,"[01:14:00–01:14:30]
that basically says, based on the decisions that are made in the ARD committee, these students need
this amount of services to support their needs. And so ARD committees determine those needs. And
then as a district, we look at those codes so that we can help staff our campuses. Because if we
have students that receive more special education services, of course, we need more staff to support
those services, whether that's educational service.

[01:14:30–01:15:00]
Educational services or some type of related services. So, saying all that to say that at the NES
campuses, when I say students are receiving more services because of what is in their actual RD
committees and that coding, if that makes sense. And so looking at that, we'll proceed on to exhibit
six, which really is giving you that same information with a comparison of students.

[01:15:00–01:15:30]
with IEPs against students without IEPs. And again, we see that achievement gap and what we're going
to do to address those areas. So when we're looking at what are the areas that we're really
focusing, specially designed instruction is what special education is about. And so we have had a
strong focus on number one, recruiting and retaining.

[01:15:30–01:16:00]
our special education teachers. And thank you, Board of Managers, for approving the pay scale for
our special education teachers because we are able to provide our students with highly qualified
certified teachers to provide those services, as well as speech language pathologists and evaluators
for that. And so that has been really a game changer this year for our kids. The other piece is
really to focus on that specially designed instruction.",0,0.61480963,1
RELABEL_Houston_ISD-2026-01-15-Board_Meetings - NEW_Copy of Houston_ISD-2026-01-15-Board_Meetings,85,RELABEL_Houston_ISD-2026-01-15-Board_Meetings - NEW_Copy of Houston_ISD-2026-01-15-Board_Meetings.csv,2:50:00,2:52:00,"[02:50:00–02:50:30]
couple years. So it's truly incredible. And that's why you see that that particular that it was a
smaller program when we start, but that's why that number in particular is 591% percentage growth.
So it's really exciting to see. We increased access to coursework, and our students really rose to
the challenge, and we want to celebrate that. As students got access to more college credit, we also
have seen increases in college applications and college acceptances, as well as students applying to
the FAFSA, which really gives them that critical financial aid they need to be successful as they
transition. So this is

[02:51:00–02:51:30]
a huge win. And when students take uh college courses with us in HISD, it saves them money on
tuition. Uh so we uh have an estimated uh saved an students an estimated 62 million in uh tuition by
them taking courses in uh HISD. Uh and uh Mr. Gore, you missed my on UT on RAMS number. Oh yes. I
missed it. Oh man. Uh it's a great program. Yes, so I'll tell them we we started at uh nine hundred
and forty eight students and we went up to four thousand six hundred and nine students in the past
two years. That's great. Awesome.

[02:51:30–02:52:00]
So this is really where we are today celebrating our students, but we also want to talk about some
of our commitments to the future in this space. So one of the things we're really excited about is
this administration is committed to offering a free associate's degree pathway at every
comprehensive high school so that students in those high schools can graduate with a two year
degree, uh associate's degree that they will be able to obtain for free. And really offering that
pathway and expanding that pathway to college access is something that we're really excited about
across the district. In addition to this, Mr.""
86,02:52:00,02:54:00,""",0,0.60765445,1
RELABEL Chunk_Houston_ISD-2025-12-11-Board_Meetings - Chunk_Houston_ISD-2025-12-11-Board_Meetings,5,RELABEL Chunk_Houston_ISD-2025-12-11-Board_Meetings - Chunk_Houston_ISD-2025-12-11-Board_Meetings.csv,0:10:00,0:12:00,"[10:00–10:30]
reading on grade level, more students doing math on grade level, and more ready for college or
career. While it wasn't achieved in the way that I would have wanted, it was achieved. This document
here, I found it recently in a box in my house, is the plan that was presented to the board in
January of 2018. This was not only a plan to prevent a takeover, but more importantly, to improve
learning for students in chronically underperforming schools. It was shouted down in multiple
community and their administration were asking our board to make, I'd still be sitting up there.

[10:30–11:00]
But what makes me sad and angry are the lost opportunities for students. It haunts me to think of
the kids who remained underserved because of adult dysfunction. Our district had a plan literally in
our hands to improve learning for students with an elected board and give those students what they
needed and deserved to be ready for the world after graduation. While we did what we didn't have was
community support or absent that, a board with the courage to risk losing their next election. When
the district eventually returns to elected governance, I hope the people on that board, in that
administration, and in the community will work together to never let this happen again.

[11:00–11:30]
I want to add a brief comment about two agenda items, EL Local and ELA local. ELA is a policy I am
proud to have been part of passing. It planted the seeds for our district to sustain and scale high-
performing schools that have lengthy wait lists and to support the creation of new school models
that are responsive to the needs and interests of students and our innovative educators. I implore
you to be transparent with these policies and to also set any partnerships up to not just comply but
to thrive. Thank you for your time. Thank you. Thank you for your service. We appreciate that. Next
we'll heal here from Speaker.

[11:30–12:00]
We'll hear from speakers who have identified themselves as HISD students or parent speakers. Please
state your name and topic, and uh when you step to the microphone, Miss Smith, you may call our
first set of speakers. Luca Candida, followed by Micah Gabay.",0,0.6023798,1
