chunk_id,window_start,window_end,text,binary_hit,confidence
0,0:00:00,0:02:00,"[00:00–00:30]
I call this regular meeting of the Spring Branch Independent School District Board of Trustees to
order. Let the record show that the time is now 6 p.m. and a quorum of board members is present.
This meeting has been duly called and the notice for this meeting has been posted in accordance with
the Texas Open Meetings Act, Texas Government Code, Chapter 551.041. Please stand while Vice
President Caroline H. Bennett leads us in the Pledges of Allegiance to the U.S. and Texas flags.

[00:30–01:00]
Okay. I would like to introduce the senior administrative staff.

[01:00–01:30]
Staff. They are Miss Linda Buckman, Associate Superintendent for Communications and Community
Engagement, Miss Karen Heath, Associate Superintendent for Administration and Talent, Miss Christina
Masick, Associate Superintendent for Information Technology, Dr. Annie Wolf, Associate
Superintendent for Academics, Ms. Excuse me, Miss Christine Porter, Associate Superintendent for
Finance, Mr. Travis Stanford, Associate Superintendent for Operations, Dr. Jennifer Parker,
Community Superintendent, and Dr. Brian Williams, Community Superintendent. I would like to
introduce your

[01:30–02:00]
board members from left to right. They are board member Courtney Anderson, Board Member David
Slattery, Stacey Kim, Executive Assistant to the Board, Dr. Jennifer Blaine, Superintendent, I am
Shannon Mahan, Board President, Board Vice President Caroline H. Bennett, Board Secretary Walker
Agnew Jr., Board Member Chris Ernest, and Board Member Jennifer Highland. The first item on the
agenda is prayer. Please stand and join Secretary Walker, Agnew Jr. in prayer.",0,5
1,0:02:00,0:04:00,"[02:00–02:30]
Dear Lord, give us guidance as we approach tonight's meeting. We know the work we do is fruitful for
our community. Help our help our direction of the school district and support the people that lead
it. Amen. Dr. Blaine, do you have any opening remarks? I do, and I apologize. They're a little bit
long tonight, so I'll go as quickly as possible, but I wanted to give you all an update on the
legislative session. So, first of all, um as you guys know, num uh summer is a really busy time
centrally for the school district. So we still have summer school in session, and all of our
divisions are working hard to.

[02:30–03:00]
prepare for the next school year. We're really proud of our HR team. They've had a number, a number,
a number of HR, multiple job fairs, and they've been busy hiring staff. Our finance department is
busy with purchasing and procuring items for the upcoming school year. And I believe at the last
count, I heard the warehouse had 94 pallets of materials to be delivered, mostly instructional
materials for the upcoming school year. Operations and technology are busy at work with bond
projects and ensuring schools are clean and connected and ready for the start of school. Our
academics and our community superintendents continue to host a

[03:00–03:30]
To host robust professional development around reading and math and coaching for our leaders. And
communications and community engagement teams are working diligently to ensure our back to school
communication is clear, especially in light of the upcoming legislation that we're going to be
hearing about. And I'm gonna just gonna highlight a few things, but there has been a lot that's gone
on. This has been a bit of a busy legislative session with lots of pieces of legislation that impact
schools. So I'm gonna start with House Bill 2, which we're gonna get into a little further in the
into the evening. So we still await TA's TEA's interpretation and implementation of.

[03:30–04:00]
House Bill 2. That's the school funding bill, so that we will better understand the rules of
engagement and the implementation of the bill as it rolls out this fall. The current financial runs
show anywhere from about 16 to 30 million, so it's a large swing depending on how the rules of
engagement are played out. But there are strings attached to almost every dollar. So although we're
really grateful for the money that we're getting, just understand that it's it's it's it's been
spent for us. For example, we do know there's a nine million, there's my nine million dollars
allocated for Teacher Bay in House Bill 2.",0,4
2,0:04:00,0:06:00,"[04:30–05:00]
Bay and House Bill 2, which we are grateful for. Our teachers deserve every penny and then some. And
this is referred to as the teacher retention allotment. And you're going to hear more about this
later on tonight. Basically, the teacher retention allotment allocates monies for years of
experience. So for zero to two years of experience, there's no money allocated in that allotment,
and we'll talk about how we're going to take care of those teachers later on. With three to four
years of experience, those teachers are receiving a $2,500 pay increase. And with five years and
above, those teachers are receiving a $5,000 pay increase. And I just was asked recently is

[05:00–05:30]
that a one time pay just for this year? But no, that's that's now in legislation forevermore. So
that's a very nice bump in pay for our teachers, and we're really grateful for that. A second
allocation of money in House Bill 2 is called the Supplemental Retention Allotment. This allotment
is $45 per program ADA, and it's to be used for auxiliary professionals. And auxiliary professionals
are professionals like bus drivers, custodians, student nutrition service staff, paraprofessionals,
and professional staff that are not administrators.

[05:30–06:00]
Administrators. This allotment is about $1.2 million. There's a third allotment of money in House
Bill 2, and it's called the ABC Allotment, the allotment for basic costs. Not the basic allotment,
but the allotment for basic costs. This allotment is $3.5 million. It can be used for costs
associated with like benefits, utilities, increases in basic costs for district operations. So
that's helpful. Another notable pieces of legislation, there's Senate Bill 260, which is the safety
allotment, and it raises the per ADA school safety allotment from",1,4
3,0:06:00,0:08:00,"[06:00–06:30]
$10 per ADA to $20,000. It also raises the campus safety allotment from $15,000 a campus to $33,540
per campus, which is is it doubles it essentially, which is really nice. Certainly not going to
complain about that, but just know it does not cover the cost of everything that we're asked to do
for safety and security. One of the house bills that a lot of school districts around the state were
very active in is around the discipline of students. And the legislature, legislators have realized.

[06:30–07:00]
that one of the main reasons educators are leaving the profession is due to is the behavior of some
students. It's certainly not all students, but we have students with a lot of needs, and in some
respects, our hands have been tied as to how we can really help the kids and help the teachers. And
so House Bill 6 does a few things, and it's a it's a lengthy, lengthy bill, but I'm just going to
highlight a few things. It allows teachers to remove students from the classroom who repeatedly, and
there will have to be rules around what repeatedly means. We're going to have to wait for guidance
on that, but who repeatedly interfere with the teachers.

[07:00–07:30]
Interfere with the teacher's ability to communicate effectively with the students in the class or
the students' ability to learn. It removes the limit on in school suspension days from a maximum of
three, which is what we've been under previously, to there's no maximum. Again, I'm sure there will
be rules around that, how that has to happen, but that's just the verbiage of the of the bill. It
adds exceptions to the out-of-school suspension ban for students in grades three or lower. So
previously we've we've had restrictions on what we can do with kids that are in grades three or
lower. Now the bill.

[07:30–08:00]
states that there are some exceptions to students who make threats to the immediate health and
safety of other students in the classroom. That's a direct quote. And who conduct that significant
con whose conduct significantly disrupts the classroom. So again, all of that will have to be
defined what that means, but that's what it says. It does also allow parents to request that an out-
of-school suspension that it one that their child might receive be an in-school suspension if they
can prove that they do not have adequate supervision at home. And then the last thing I kind of
behind",1,5
4,0:08:00,0:10:00,"[08:30–09:00]
I am highlighting is it does lessen the punishment for first offenses of possession of vape pens and
no longer requires an automatic DAEP or district alternative education placement unless the student
is caught selling or in possession of a substance with the intent to distribute. This is a really
big piece of legislation, so we'll have to dig into what all this means. And you guys probably
remember that you approved the student code of conduct in the spring. The board has to approve that
bylaw. So we're gonna we're gonna have to bring back an addendum that has all this stuff in it when
we get it ready.

[09:00–09:30]
House Bill 1481, I've had several phone calls over this past weekend, and I know you guys have too
because I talked to you all about it. House Bill 1481 is a cell phone ban. And so for those of you
that are listening, Spring Branch has had in place a cell phone ban for elementary, which we really
never had too much of a problem with anyway, and middle school, which we put into place last year, I
do believe, and it's gone very well. This House Bill 1481 bans cell phones from use at all levels,
so including high school.

[09:30–10:00]
And the verbiage says it prohibits students from using a personal communication device while on
school property during the school day. So again, the ban extends to high school, which is the one we
didn't have in place. But how that plays out, you know, in the legislation, we'll see. But the board
may have some parameters for which you all can work in, but we don't know any of that yet. So, and I
know that parents are we have parents that are concerned on both sides of the coin about this. And I
think a lot of us are conflicted about it.",0,5
5,0:10:00,0:12:00,"[10:00–10:30]
because you know there's there's certainly a lot of good to not having cell phones um definitely
during instructional time I think nobody disagrees with that I think the question is outside of
instructional time and I will tell you that our principals are anxious high school principals about
monitoring this and as um two of our high school principals said to me uh on Thursday of last week I
don't understand how I'm supposed to monitor that when 2400 kids are walking my halls. How am I
gonna what am I gonna do if one pulls out a cell phone? I just think it's gonna be a challenge for
them to monitor. But again that may not we may not have to

[10:30–11:00]
implement it in that way. I just we just don't know. But we do want parents to realize that we are
aware this legislation has been passed, and as soon as we get more guidance, we will issue guidance
to the parents. So that's that. Although there's a whole lot more, those are just the ones I
selected to highlight for you. So as for tonight, um uh you're gonna be in terms of budget and
compensation. So you're gonna be asked to take action on two items, and they're they're separate
items, separate actions, but obviously they work in tandem. So you're gonna be asked to take action
and approve the FY 2026 budget. And

[11:00–11:30]
And as I think we've all talked about at one point today, the budget, this proposed budget does not
yet have the House Bill II costs in it. And the reason for that is because we're still awaiting
guidance from the Texas Education Agency about how those monies, where they have to be placed, what
they have to be spent on. They don't have a lot of that. We have the teacher pay piece, but the rest
of it we really don't have. And so we're gonna have to bring you back an abandon amended budget in
the fall, probably the early fall prior to the PEM submission, which happens in October. Okay, so
and then that amended.

[11:30–12:00]
budget will have the House Bill $2 in it. For the sake of tonight, in order to continue to run the
school district and pay the bills, the board has to approve a budget. But those dollars are not yet
in there, but they will be. The second thing you're gonna be asked to approve is the compensation
plan. So we have to tell teachers and employees how much we're gonna pay them. And so we need the
board to go on and improve the compensation plan. The compensation plan does have the House Bill 2
raises in it and the other recommended raises for the other categories of employees.",0,5
6,0:12:00,0:14:00,"[12:00–12:30]
employees. So it's not in the budget, but it is in the compensation plan. So we can talk through all
of that when we get to that point in the agenda. So just in closing, I do want to express gratitude
to our legislature, legislators, eight and a half billion dollars was infused into public education
and we certainly don't want to go without noting that. And we know there was a lot of hard work done
to just to get that dollar amount in there. But I think it's important to point out a few critical
things that we need to be mindful of. Number one, the money that SBISD and districts around the
state and as I talk

[13:00–13:30]
to my colleagues, our receiving does not cover the inflationary gap since 2019. So it sounds like a
lot of money, and it is a lot of money, and we don't want to be ungrateful for that. We want to be
grateful. But just be clear that in order to bridge the deficit, districts around the state would
need twice that much. Because remember, it's eight and a half billion, but there was almost five
billion that we were supposed to get in the last session that they never gave us. So really it's
three billion. Okay, so I just want to be clear about the math there. I know you guys get it. Also,
there are strings attached.

[13:30–14:00]
to almost all the money. And although we're not arguing with any of where they've placed those
strings, safety and security is important. Teachers deserve more pay, as do our employees, but it
just doesn't leave us a lot of discretionary funding to bring back things that we cut that we wanted
to consider bringing back. So we're gonna have to have a really strategic conversation when we think
about how we're gonna spend our money and make sure that we are tightly aligned to our budget
priorities of reading, math, student supports, and career and technical education. Those are the
things we say we are really focused on.",0,5
7,0:14:00,0:16:00,"[14:00–14:30]
and so we're gonna have to be thoughtful about that because there isn't going to be extra money
laying around, even though it sounds like a lot of money. Um, and I just want to highlight for you
that like many districts across the state and like SBISD, state districts are still cutting budgets,
and so you're not hearing about that here because we already took those actions. We took them first,
we took them early, and we believe it was the right thing to do, despite how painful that that was.
But we knew this train was coming down the track, and we did not want to wait until the year before
a school year started, which is what's happening in a lot of school districts. A lot of school
districts are discussing.

[14:30–15:00]
the cuts that they will make for August. And so that we don't, you know, that's not what we chose to
do, and I stand behind that decision, and I I know you guys do too, which is why we were out front
and first. So and despite that $8.5 billion, districts are going to continue to have to cut,
especially if we want to make or have a raise. So and I just I was doing the math and talking with
some colleagues just to kind of put in context for you guys because school closures seem to be the
thing we're now hearing about across the state. Again, we close three schools.

[15:00–15:30]
Um, which was controversial and not something we wanted to do, but uh we had to run more
efficiently. But I just wanted to highlight that to date over the past year and into next year,
there are over 80, actually counted 85 that I could find, 85 school districts across the major
metro, 80 85 schools, sorry, across the major metroplexes such as Dallas, Houston, Austin, and San
Antonio, that have closed schools and or consolidated schools due to budget shortfalls. Houston and
Dallas are leading the area. Houston has closed 30 and Dallas has closed 37.

[15:30–16:00]
followed by San Antonio with 17. And then I didn't really get any further than that, but it's um
it's a lot. So I'm gonna end this by saying that you know, grateful for the money. It does not get
us out of the out of the deep woods of the budget. Here we are. Um we're still operating in a
deficit budget. I think that's important for us to remember. We don't have a we don't have haven't
bridged the budget. We're operating a diff uh in a deficit budget. There's not any additional money,
so we're gonna have to really align tightly around our priorities and just be very thoughtful and
strategic.",1,5
8,0:16:00,0:18:00,"[16:00–16:30]
which I know we will about how we spend our money. So that's my update. I apologize for taking so
much time. There's just a lot that went on this spring. So that's it. Thank you for the update.
Before we move to the next item on the agenda, I feel like I can see some Boy Scouts or Girl Scouts
here. Yes. Okay, so what we'd like for you to do for us is to stand up and give us your name, your
troop number, and the badge that you're seeking. Okay.

[17:00–17:30]
My name is Sarah. My trip number is 38. And then when we get the station on that. Okay. Thank you,
Sarah. My name is David. Okay, well, thank you, David, for coming as well. Okay, the next item is
public comment on agenda or non-agenda items. At board meetings, public comment time is set aside
for individuals who wish to address the board. During special meetings,

[17:30–18:00]
workshops, and retreats, comments are limited to agenda items only. At regular meetings, individuals
may comment on both agenda and non-agenda items. At this time, we will move forward to the next item
on the agenda as no one has signed up to speak. The next item on the agenda is the adoption of two
local policies FD local for admissions and FM local student activities. We will proceed with one
motion unless a board member requests to address either of these policies separately for discussion
and consideration. Is there any such request?",0,5
9,0:18:00,0:20:00,"[18:00–18:30]
I I would like to discuss the first policy separately. Okay. So do we have a motion for which which
one do you want to do? The first one, FD local. FD local, yes. Okay. So uh David? Okay. Okay, so the
the change in this policy was adding some language about our policy of not accepting homeschool,
private school students into extracurricular activity. So this is basically a result of legislation.

[18:30–19:00]
changing. So where it was an opt-in, now it's an opt-out. And so that's what we've done to clarify.
It's the position that we've had hasn't changed any. It's just it's just now because of the way the
state does it, we have to opt out. Okay. And so I know that that's the the change we have. Uh my
question that I want us wanted to talk about was on the first page the non-resident student and
grandparents after school care clause. Uh Dr. Blank, do we know how many students we have in the
school district that are enrolled in our school district through this clause? I'm gonna ask if Karen
can come to the podium and address that.

[19:00–19:30]
She and I talked about this earlier today. Okay, thank you. And while she's walking up there, do you
all know what Walker's talking about? Do would it be helpful if I provided an explanation? I think
it'd be good just for you to so everyone understands. Okay, so this piece of legislation went into
effect, gosh, several, several legislative, but prior, I was not the superintendent at the time, and
I even think Duncan may have been here, but may have been several superintendents ago. But there was
a piece of legislation that went through that if a grandparent is, and I'm not probably not gonna
say this exactly correctly, so Karen, you may have to correct me, but if a grandparent

[19:30–20:00]
is providing substantial care after school, for example, if a parent is living in the Meadowwood
attendance zone, but the parents of the child are living in HISD. If the grandparent is providing
substantial care after school, the kids living in HISD, we have to allow them to transfer to the
school that the grandparents are zoned to. And so at one time I was telling Walker when we were
talking earlier today that we had quite a few parents that were taking advantage of that.",0,5
