chunk_id,window_start,window_end,text,binary_hit,confidence
0,0:00:00,0:02:00,"[00:00–00:30]
Okay. I call this regular meeting of the Spring Branch Independent School District Board of Trustees
to order. Let the record show that the time is now 6 p.m. and a quorum of board members is present.
Chris Ernest is on his way, and Lisa Alpey is on her way. This meeting has been duly called, and the
notice for this meeting has been posted in accordance with the Texas Open Meetings Act, Texas
Government Code Chapter 551.00.

[00:30–01:00]
Please stand while Secretary Shannon Mahan leads us in the pledges of the of allegiance to the US
and Texas flags.

[01:00–01:30]
I would like to introduce the senior administrative staff. They are Mrs. Linda Buckman, Associate
Superintendent for Communications and Community Engagement, Ms. Karen Heath, Associate
Superintendent for Administration and Talent, Ms. Christina Masick, Associate Superintendent for
Information Technology, Dr. Annie Wolfe, Associate Superintendent for Academics, Ms. Christine
Porter, Associate

[01:30–02:00]
Superintendent for Finance, Mr. Travis Stanford, Associate Superintendent for Operations, Dr.
Jennifer Parker, Community Superintendent, Dr. Brian Williams, Community Superintendent. I would
like to introduce your board members. From left to right, they are Board Member David Slattery,
Board Member Chris Ernest, who will be here, Stacy Kim, Executive Assistant to the Board, Dr.
Jennifer Blaine, Superintendent, Lisa Alpey, Board President, Board Vice President.",0,5
1,0:02:00,0:04:00,"[02:00–02:30]
Courtney Anderson, Board Secretary, Shannon Mahan, Board Member John Perez, Board Member Caroline H.
Bennett. The first item on the agenda is the prayer. Please stand and join me in prayer. We gather
today to serve our community and the students of SBISD, and we come to you seeking your wisdom and
guidance as we embark on this important meeting.

[02:30–03:00]
Meeting. May our discussions be filled with grace and understanding, and may our decisions be guided
by your love and best interests of all involved. Help us to listen attentively to each other with
open hearts and minds, to seek common ground and to work together. May our actions reflect your
values of integrity, compassion, and service. We ask for your blessing on this meeting and on the
work we do, and that it may be for the greater good. In your name we pray. Amen.

[03:00–03:30]
Dr. Blaine, do you have any opening remarks? I actually do. I have a few uh that I'd like to
highlight, but before I start in on that, I want to thank everybody who's come out tonight to
celebrate our amazing students and staff and board, actually. If you're a parent, a grandparent, a
guardian, or a spouse of someone being honored tonight, we just want to say congratulations and
thank you for coming out. We appreciate you. So I wanted to give a quick update on legislation and a
couple of other things.

[03:30–04:00]
I'm gonna start with legislation. We're s we'll we're still we're in the middle of the session, but
we're still relatively early to know things about school funding, which I know everybody is it's on
top of mind for everybody, including those of us sitting up here. So just a couple of things. Um,
House Bill 1 and Senate Bill One are the general appropriation bills in both the House and the
Senate. Both have just under $5 billion allocated for public education, so that's positive. Um the
two bills uh or the two, the House and the Senate uh don't necessarily align, and that's not
surprising, but",0,5
2,0:04:00,0:06:00,"[04:30–05:00]
but in time they will meet and come together, and eventually we'll hopefully have a public finance
or school finance bill. The on the house side, they're uh more focused on spreading money throughout
the various formulas, which is something Spring Branch and our board has advocated for and is in our
legislative priorities. So looking at things like special education, GT, career and technical
education, so those sort of allotments that go to different various groups of um of kids, and and
and it also includes includes money in there for teacher compensation. It does specifically call
out.

[05:00–05:30]
special education funding increases, which would be very helpful. And it does also add the first
version $220 on the basic allotment, which we know the number was more like a thousand the last
legislative session, and we also realize that $1,000 on the basic allotment is likely not going to
happen. It's probably more like $1,300 two years later. But we are hopeful that if we can receive
money in some of the other allotments, that we could come close to that. And so we're hopeful we'll
wait and see. On the Senate side, they are less likely at this point in time.

[05:30–06:00]
and that doesn't mean that they won't get there too, less inclined to allocate money in certain
categories andor place money on the basic allotment. Their focus is on teacher compensation, but not
necessarily all in the form of raises for teachers. It's they're really very heavily invested in a
program called the teacher incentive allotment, which is essentially merit based pay for teachers
utilizing uh test scores to allocate those raises. And they're also focused on grow your own teacher
programs. Um, and for those of you that are wondering, and if you're around and I don't have a time.",1,5
3,0:06:00,0:08:00,"[06:00–06:30]
but Senate Bill One is supposed to be heard. That's what we understand on the floor tomorrow for
those to for if you want to wish, you know, want to watch online. So again, right now, as it stands,
it's hard to tell what's gonna happen because the two will have to talk, it will have to go to
committee. We're a long ways from even being able to know what a potential dollar amount would be
for spring branch. We've asked for that, and what we're hearing is it's just too early. So we'll
continue to keep an eye on that and keep you guys um uh posted on what's going on, and we're
following it closely. The other piece um education savings account. We also

[06:30–07:00]
Account. We all know that that vouchers. For those of you that are know it as vouchers, it's being
referred to as an educational savings account or an ESA. That's been a governor's priority. It was a
priority in the last legislative session, and we all are aware that the reason we did not get money
in public education is because the governor did not get a voucher bill. And so it looks like that is
on track to happen now. Again, it's still early, so we don't know what that's gonna look like. Um
but what we do know is the House bill fiscal note for the House bill uh proposed legislature.

[07:00–07:30]
uh proposed legislation for an ESA is predicted to cost um approximately one billion dollars in 2027
and by the year of 2030 five point five billion dollars and of course the concern there is if we're
saying we don't have money to fund public education anywhere you put place money for an educational
savings account takes money from public education. So where that money comes from again it's too
early to tell I'm just giving you the information we have at this point. On a positive note there's
Senate Bill 260 safety and security this is Senator Huffman's bill and she is

[07:30–08:00]
seeking to double the allotment for safety and security. That's really promising. I will say that it
does not near pay for all the cost of the requirements that we have for safety and security, but
we're grateful that she has acknowledged that school districts do need more money for safety and
security. But as a reminder, as a part of the $35 million deficit we had last year that was so
painful where we had to have all these cuts, part of those cuts were to capture and have money for
requirements that were placed upon school districts for safety and security. For example, we now
have an officer at every campus.",0,4
4,0:08:00,0:10:00,"[08:30–09:00]
which we're very excited about. We actually really like that. We don't mind that legislation, but we
really do need to be funded for things that are going to be required at the state level, and we
haven't seen that money yet. So we'll continue to follow that. So those are just some highlights of
legislation. And then I wanted to just very quickly give an overview of the 2025 bond and the
information campaign that the district has been on. We continue to meet with school and community
groups regarding the facts that are associated with the 2025 bond. This bond, for those of you that
have been following, or if you haven't been, focuses on athletics and the art.

[09:00–09:30]
And the arts that utilize athletics facilities. I will say the feedback has been largely positive in
all of the meetings, and participants in those meetings they've been pretty well attended in
comparison to other bond programs and other meetings we've had in the past. And participants have
asked really thoughtful questions. So it's been really helpful for us because when we get questions
from the community, it helps us to be more thoughtful about the information that we're providing.
And if we're not providing information that people need, that we're we can do so. So it's always
helpful to hear those questions. We've had two of four community meetings, so we have.

[09:30–10:00]
four community meetings scheduled, one at each of the comprehensive high school. Our third, we've
had two of them, one at Stratford, one at Northbrook. Our third community meeting is at Springwoods
High School next Monday, the 31st. And the uh last one is at Memorial High School on April 7th. And
so if you can come out and join us, that would be great. Um, we've also hosted a realtor realtors
luncheon that was well attended. Several other smaller realtors meetings have occurred out of those
uh that out of that meeting. We had at a really great meeting last week with our elected officials.
It was very well attended. They came, they had lunch, they were able to hear district updates, they
heard",0,5
5,0:10:00,0:12:00,"[10:00–10:30]
heard from Chief Bainbridge, they heard from me, and then uh we presented to them the facts around
the 2025 bond program. We've also had four PTA meetings along with several other partner groups, and
to date, right now we have 25 meetings on the calendar to meet with various community groups, PTA
groups, booster clubs, and people that have asked us to come out and present. We have informational
posters up on all of the FOIA's of the school. You can see those out front here as you walked into
the administration building. And we have one pagers that detail the facts of each bond proposition
A, B, C, and C.

[10:30–11:00]
Position A, B, C, and D. So if you're interested in that information, it's on our website, and we
also have that via a handout. Videos regarding the bond are being posted. Again, those are
informational videos, and we will continue to share information on social media. We know that's
where a lot of people get their information. And then lastly, regarding the bond, I just wanted to
remind everybody that anyone 65 or over has no tax implication or impact as a result of the 2025
bond. And so those are just things that we're sharing. Wanted to update you all where we were on
that, and we'll continue to share that information anywhere and everywhere we can.

[11:00–11:30]
Can. And then I want to end by just thanking, you know, we're in into March, we're heading into the
last two months of school. We know I know how to see many faces of educators, teachers, principals
out there, and I just want you to hear from us that we appreciate and value the work that you do
every day. It's not easy. And we know that teaching is certainly a profession that not a lot of
people are seeking right now. And that's that's really sad because for those of us that have been in
it for a long time, I've been in it 34 years and I love every minute of it. I get up every morning
excited to come to my job, but that's

[11:30–12:00]
not to say that it's easy. There's lots of challenges out there and we appreciate you. But I want to
highlight some things because I think it's important that our campus is here that we do see your the
success that you're having with our kids and we value and we know that you're working hard every
single day. So just a few of those basics or just information is in 2019 we uh had a very much a
back to the basics my first year as superintendent I've been here 24 years. My first year is 2019 we
agreed as a school system um that we needed to focus on the basics and we needed to really",0,5
6,0:12:00,0:14:00,"[12:00–12:30]
laser focus on reading and math because we know that that's where your bread and butter is. If kids
can't read, then anything else that they are going to want to do, they're not going to be able to do
because they've got to be able to read and they've got to have solid numeracy concepts at a young
age. And we've worked hard on that on the past six years. And I always say that we are we've never
arrived and we have a long way to go. We have gaps, we have things we need to do. We know that we
have lots of kids that we that are still struggling, and we are working hard with those kids every
day. But the effort that I see when I work on can walk on campuses is commendable. I mean, it's it's
just um it's incredible.

[13:00–13:30]
Just it's incredible. Our classrooms just look great. Just as a reminder to this is really to our
educators, I want you all to hear. Many of us have heard it before, but I want those of you sitting
out there, if you're watching online or if you watch this at some other time, you've heard me say
this before, but I'm gonna put it all together for you. Our principals and our teachers working as a
school community with our parents and our kids have obtained the 92nd percentile. We are this we're
our school district is at the 92nd percentile of all school districts like ours across the state.
That might not sound like a big deal, but it is. So it means that every school district that looks
like

[13:30–14:00]
ours in size and demographics, we're performing better than 92% of them, and we're after 100%, and
we're gonna get there. But we have never been at 92% of all percent. The uh state has been tracking
these data for over 10 years, and uh our data hasn't always looked so good. And so this is the work
of our principals and our teachers. Second of all, the Good Reason Houston dashboard, which is not a
nonprofit in the city of Houston, uh, tracks all of the academic data for school districts in our
region, which is approximately 17 17 to 19 public schools, including charter programs in the city of
Houston. On the Goodreason",1,5
7,0:14:00,0:16:00,"[14:00–14:30]
On the Good Reason Dashboard, Spring Branch is a leader in the Region 4 area. We have not always
been there. And those people that are sitting out there that have been a part of Spring Branch for a
long time know that's true. And so this is a work, this is as a result of the work of our people and
their dedication to our kids. Just as a highlight, we are number one in early childhood readiness,
we're number one in third grade reading and third grade math. We're number one in eighth grade math,
and all the other content areas or all the other grade levels where we're not number one, you will
find us number two, three, or four, and we're number one in college readiness. So

[14:30–15:00]
So that's a testament to our people and their hard work. Third, we're an HEB excellence and
education finalist this year for the second time since 2022. We've applied for this award four times
in total as a school district, once in 2011, I believe, and once in 2016, and we couldn't even get a
nod because our academic results were not good. This time we were a finalist in 2022 for the very
first time. What that means is we're one of the top five school districts in the state of Texas.
This is an academic solely an academic award. And now we are a finalist again in 2025.

[15:00–15:30]
2025, and I believe we're gonna win because I believe that our people have done the work and
continue to do the work necessary to do the right what's right for our kids and to be on top, and
we're gonna continue to plug away until we get everybody where they need to be. So if you have been
reading over the past three or four years, all the talk at the national level has been about the
nape scores and that the nape scores.

[15:30–16:00]
are low, and that since COVID, NAPE scores are down across the nation, and not just a little bit
down, but a lot down. And so Harvard conducted a study and they looked at school districts pre
COVID. So I think we went all the way back to like 27 18 school year to the present. And they looked
at the NAPE scores over time. And they called out 100 school districts in the United States who have
not only had an increase in scores, but they have defied the odds and have increases that are
unprecedented, and Spring Branch is one of them.",1,5
8,0:16:00,0:18:00,"[16:00–16:30]
Them. So think of all the school districts. Yeah, that that these people deserve a round of applause
for short. Texas alone has 1,100 school districts and charter programs. And charter programs are
considered public schools. So to be so, if you think about that, when you are one of a hundred in
the United States, that's a big deal. And again, it does not mean we're where we need to be, but
what it does mean is that our people are working really, really hard, and we should take every
opportunity that we can to acknowledge their good work. And I think to your point in your opening
prayer, which I loved, giving grace and kindness, and where we don't agree to say that in

[17:00–17:30]
a way where we can come to terms and come together and come to a common solution. And so thank you
for those words. So, in closing, and I apologize, that was a lot, but I thought all three areas were
important. We'll keep you updated on legislation. We'll continue to share information regarding the
2025 bond program and teachers and principals. If you hear nothing from us tonight up here, we are
proud of you. We are proud of your work. And I could not be more grateful to work alongside all of
you. Thank you so much for all you do.

[17:30–18:00]
Thank you, Dr. Blaine. The next item on the agenda is public comment for special presentations.
Since no one has signed up to speak, we will now move on to the next agenda item. But before we
begin special presentations, are there any Boy Scouts in attendance?",0,5
9,0:18:00,0:20:00,"[18:00–18:30]
Welcome guys. Um, I'd like to hear from each of you your name, your troop number, and what badge
you're working towards. Let's start with you. Sure. Great. Community good.

[18:30–19:00]
Great. Okay. Wonderful. Wonderful.

[19:00–19:30]
Wonderful. Thank you guys for all being here. The next item on the agenda is special presentations.
Do you all want to go down? Ensuring that every student reads at or above grade level by the end of
third grade is a key priority for Spring Branch ISD. Literacy is the foundation of academic success
and it supports our district's vision of T24 for every child, preparing every

[19:30–20:00]
student to pursue a technical certification, military training, a two year degree or four-year
degree after high school. For the past several years, we've been equipping our kindergarten through
third grade teachers with specialized training and coaching rooted in the science of reading. In
partnership with the Barbara Bush Houston Literacy Foundation, we designed science of reading and
action kits for kindergarten and first grade teachers. These kits include curated books that support
phonetic development along with lesson guides and tools aligned with state academic standards in our
district curriculum.",0,5
