chunk_id,window_start,window_end,text,binary_hit,confidence
0,0:00:00,0:02:00,"[00:00–00:30]
Let's see here. Good evening. I would like everyone ask everyone to uh please silence um all cell
phones, including my own right here. It would be bad if mine rang. Um we'll now be joined by a
member of the junior um reserve officers training corp uh to lead our pledges. Uh I would like to
ask board member Marty Goosen to introduce tonight's pledge leader. Thank you, President Campo.
Cadet, Lieutenant.

[00:30–01:00]
Lieutenant Colonel Adam De Los Santos. Cadet Lieutenant Adam DeLacento is a senior at Cesar Chavez
High School. He is commander of the 21st Battalion, overseeing 196 cadets in the program. He has
been active at Army J R O T C since he was a freshman. His hobby hobbies include playing airsoft,
paintball, going to the gym, and spending time with his friends. When he graduates, he hopes to
attend Texas AM.

[01:00–01:30]
AM University Study Engineering. Welcome and congratulations on your service, Cadet Delacento. Thank
you. Please stand for a moment of silent meditation. Please remain standing for the Pledge of
Allegiance and Pledge Texas flag.

[01:30–02:00]
I pledge allegiance to the flag of the United States of America and to the Republic for which it
stands, one nation under God, indivisible, for liberty and justice for all. Now honor the Texas
flag. Honor the Texas flag. I pledge allegiance to the Texas. One state under God, one and
indivisible. Thank you.",0,5
1,0:02:00,0:04:00,"[02:00–02:30]
Cassette De los Santos. Thank you for having me. Oh, yeah, sorry about that. Thank you, uh Cassette
de los Santos. We will now hear from public officials and speakers who identify themselves as HIST
students or parents. Please note that Spanish live captioning is available for those viewing the
meeting via live stream, and live stream Spanish interpretation is available available in person in
the auditorium. Public comment during school board meetings will only be available.

[02:30–03:00]
to those persons who have signed up to speak prior to the meeting time per our current protocol.
Verbal and other disruptions by persons during the school board meetings are not acceptable as they
inhibit the board's ability to conduct business and the public's ability to observe those processes.
Persons who participate in such behavior will be given one warning, and if the behavior is repeated,
they will be asked to leave the meeting. As I said last uh board meeting, uh we can agree to
disagree, but we can do it in an agreeable uh manner.

[03:00–03:30]
manner and I think we're a we're an example of of civic uh discourse and civic discussion and so we
need to be I really believe this good examples to our students and to the community and how we can
conduct ourselves so thank you for for that in advance. When we do listen uh when when someone has
an issue or a problem uh that we can solve immediately our team over here um connects with that
person and then if then deals with what the issues might be so we do listen we appreciate what you
have to say here tonight we have 71 registers

[03:30–04:00]
71 registered speakers who will be limited to one minute each per board policy. As we have more than
30 people signed up to address the board tonight, we ask that you stay on topic and refrain refrain
from naming individuals, especially students, as they identify as their identity is protected under
law. But you may name your own child. I ask that you please respect our procedures and that and the
and the other speakers and end your comments promptly when your time is expired and the and the
timer rings. We'll start with public officials.",0,5
2,0:04:00,0:06:00,"[04:30–05:00]
Well HSC Board of Education Trustee Savant Moore. You're up first. Thank you. Buenas noches members
de la Mesa Directiva. Feliz Mes de la Herencia Hispaniana and Notros nuestros estudiantes and
Belingues. Ustedes no son un reto academico economico de Houston. The Vemos incinerales bien.

[05:00–05:30]
Me pideo que de hero claro, para el enough twenty twenty-seven.

[05:30–06:00]
Los Villa. Good evening, Superintendent and Board. Happy Hispanic Heritage Month. To our emerging
bilingual students, you are not an academic challenge. You are Houston's economic future. We must
teach you well. The community asks me to say one thing clearly. By 2027, we want every school to
have an open library and a wraparound specialist. That should be added to the Houston Challenge. To
every Hispanic friend, even when this country makes you feel invisible, I see you.",0,5
3,0:06:00,0:08:00,"[06:00–06:30]
And I expect every leader to see you too. God bless you, and God bless HIRZ. Thank you. Up next is
uh trust trustee uh Placido Gome Gomez. Uh welcome. Thank you. Hi today's my ninth wedding
anniversary, and the first anniversary that my wife and I are celebrating with a child. And it turns
out that we don't always agree on how to raise our little munchkin. And even in moments when she's
criticizing how I'm putting him to sleep, and even when I think I'm right and she's wrong, it would

[06:30–07:00]
Is wrong, it would never occur to me to tell her haters gonna hate in response to any criticism that
I have. Much less when I post a blog titled Hater's Gonna Hate on LinkedIn with a photo of a
scoreboard that says Placido 56, Norma Zero. Never gonna happen. For one, I want to stay married, my
top adult outcome goal, if you will. Number two, if she and I actually kept score, she'd be way
ahead. And number three, and most importantly, she and I are on the same team when it comes to
raising our child, just as the superintendent, board of managers, and the HIC community should be on
the same team when it comes to.

[07:00–07:30]
shaping the minds of 176,000 HISD students. And we would love to see more evidence of that here in
this boardroom. Thank you. Congratulations and thank you for your service. Next, we will hear from
speakers who have identified themselves as HISD students or parents. Speakers, please state your
name and topic when you step up to the microphone. Ms. Smith, you may uh call her speakers. We have
student Nora Essinger.

[07:30–08:00]
Hi. So I'm Nora and I'm in eighth grade and I'm an expert in the history. Sorry, could you pull the
microphone closer to your mouth so we can do that? Okay, so I'm Nora and I'm in eighth grade and I'm
an expert in history. And you've been teaching us directly false info on purpose. For example, in
this assignment, it says that the Mikeita and Lafayette trained the troops at Valley Forge when
actually it was Varon von Stoibin. And I was interested in that. So I found copies of Teaks from
three years ago, and it has correct info. And it says that Stoubin was the one who.",0,5
4,0:08:00,0:10:00,"[08:30–09:00]
Stouben was the one who trained the troops, because he is. Um, so that is what's gonna change the
topic a lot. So this isn't misinformation, this is disinformation now. This is intentionally false,
and um he was handpicked out of the curriculum, which I've been informed um to by um ATA at a
different school. Um in Lafayette's own words, he came here to learn not to teach. He was a 19 year
old who had never fought, and Stouben was and Stouben was actually aide de camp to his own king. He
was very important and

[09:00–09:30]
And you can continue. Thank you. You can keep going if you want. We'll give you, yeah, absolutely.
Go ahead. Give a little deference to our students for sure. I was told that I was going to have
that. That's okay. Put your mic back on, would you? Anyways. And Scheuben was the one who wrote our
drill book right here, as you can as as you can see, Baron von Scheuben and Washington himself. If
you won't take it from me, take it from George Washington, who

[09:30–10:00]
wrote his own address on why Stouben was the one who trained our troops, and not Lafayette or anyone
else. Um I want to know why this historical figure's name is blocked out on a different historical
figure's name is put in for his actions. This is intentionally false information, and I can't think
of any reason why you would come to this conclusion or how you would. Um I would try and see the um
sources you have listed and HISD has on their selves, but HISD sources are not open to kids.",0,5
5,0:10:00,0:12:00,"[10:00–10:30]
Two kids. We cannot access that information, and my teacher also cannot access that information. So
I would not know. I just have my own sources. But I don't think it's fair that this historical
figure was just taken out of the HSD curriculum, even though America would not exist without him. So
pretty much it. Thank you. Appreciate it. Iliana Gottlieb. Any other students, please come to the
front row. We'll wait for you. Go ahead.

[10:30–11:00]
Let's see. I'm hello. My name is Eliana Gottlieb, and I am a ninth grader at HSPDA. Last week, my
parents received an email saying I had failed two star tests, but I had not failed. I'm in advanced
classes and took those tests a year early and did quite well on them. Hundreds of other high
performing HISD students received the same incorrect notifications. Our school emailed parents
explaining that HISD was

[11:00–11:30]
quote investigating. The next day, HISD sent a quote correction, but it was still wrong. Our school
had to tell families to disregard that message, too. It's been over a week. We've heard nothing. No
explanation, no apology, no correction. This administration emphasizes data-driven decisions, but
you can't track which students took which tests or their scores. If you can't get this right, how
can we trust any of the data shaping our education? Fix your systems, communicate transparently, and
show us that accuracy matters.

[11:30–12:00]
as much as the scores themselves. Thank you. Are there any other students in person? We now have
students on Zoom. Suhani available to speak.",0,5
6,0:12:00,0:14:00,"[12:00–12:30]
Um let's see. Maria Benzone, is Adidas Bittner available to speak? I've had to explain to multiple
unknowing things sorry, one second. This is Suhani. Go ahead and say your name for us, please. This
is Suhanix. Yes. Go ahead. I've had to explain to multiple unknowing.

[13:00–13:30]
here is the purpose of a good education. It gives you the knowledge to obtain scholarships in
college, which means that you don't have to pay if you want to have as many years of it as you need.
So you could get a doctorate and in turn a better job in life. Mike Miles only cares about showing
having a quote unquote good education. With our long tests, I won't change our life positively like
what they're trying to prove. But stress teachers and angry pants, AI curriculums, libraries taken
away, and a focus on tests instead of individual students or fine arts programs. I think that's
proof of a bad education.

[13:30–14:00]
But of course, it's totally ethical to spend millions of dollars more on your propaganda channel
than on actually good learning resources for us. Thank you. Thank you.",0,5
7,0:14:00,0:16:00,"[14:00–14:30]
Maria Benzone is Adidas Bittner available. Go ahead. Um Hi, my name is Adidas Bittner and I'm a
sixth grader at Young Women's College Preparatory Academy. I want to talk about why schools should
hire certified teachers. Certified teachers know how to teach kids and make learning fun.
Uncertified teachers might not know the best ways to help us learn. My fifth grade math teacher and
science teacher was amazing. She was certified, knew about social emotional learning, and knew what
it was like as a kid.

[14:30–15:00]
She wasn't the kind of kid to sit still when she was in school. She knew how to make things stick.
In math, I remembered so much, and everyone loved the songs that she played. Teachers like her make
school better for everyone. Every student deserves a teacher who knows how to teach. Not someone
random that you not someone random. Thank you. Thank you. And we'd like to call all HISD parents to
the front row, please, beginning with speaker number one.

[15:00–15:30]
Okay, I'm not sure what I'm saying. Uh my name is Lauren Zenz. I have three children in Lantrop
Elementary. I just find it funny that when you send your evaluators into our schools and they
provide bad grades to our teachers for whom the curriculum has just been flipped upside down without
consultation or permission from anyone, that your evaluator

[15:30–16:00]
That your evaluators refuse to provide any feedback, refuse to explain why they've given the grades
they've given, and refuse to provide any sort of suggestions for improvement. It's almost as if our
teachers have been set up to fail. And it's pretty funny that the people who have been brought into
HISD to provide this new life changing curriculum literally have no idea how to grade and give
supportive feedback. You know what it sounds a lot like? Your entire educational model. The total
brain killing crap that you're stuffing down all our kids and teachers' throats. It is clear that
your only curricular and political goal is for people to obey you so that.",0,5
8,0:16:00,0:18:00,"[16:00–16:30]
when you ride off into the sunset out of here, you can leave communities destroyed, but get your
millions of dollars more on top of the millions of dollars of wealth you already have as you sell
your Obey curriculum to get more hungry power power hungry. Thank you. Next speaker, two. My name is
Trey Comstock. I'm a Durham parent, a former teacher in DCPS, and hold a master's in special
education. Our data at Durham did drop 6% overall.

[17:00–17:30]
Percent overall and 13% in our weakest area closing the gap, moving us from a B to a C, um, earning
us the special focus designation, and meaning that some kind of change is needed. However, in your
shock and awe implementation, you miss the growing consens among consensus among education
researchers that the disruption from high teacher turnover has a negative impact specifically in
student achievement, even controlling for the relative talents of that teacher, as summarized and
extended well in Ronfeld et al. twenty thirteen and gibbons et al. twenty twenty-one. At Durham, we
have seen 25% turnover since August.

[17:30–18:00]
the first and 75% turnover in our third grade team, specifically from the implementation of your
special focus designation. This is putting at jeopardy student achievement. This change is excessive
and hurting our children. Thank you.",1,3
9,0:18:00,0:20:00,"[18:00–18:30]
Booster Board of Bel Air Band. As you may know, the Bel Air High School Band is the first band in
the history of HISC to have been invited to perform at the Western International Band Conference,
which they will do in November in Seattle. The members of the band have put in countless extra hours
of practice and rehearsing for this concert band performance on top of their marching band
performances and often their high academic curriculums that these students are doing. So the band
boosters, we could

[18:30–19:00]
not bring any students because they are right now rehearsing for this concert. But we would like to
cordially invite all of you, and I have invitations for all of the board members to attend the pre-
concert that the students will do on November 20th at 6:30 in the Bel Air High School. Thank you.

[19:00–19:30]
Good evening, my name is Mark Garcia Pratt. I'm a parent of students at Lantrip Elementary. HISD's
recent leadership choice to blame the media instead of admitting its actual problems should be a
major red flag for this board. In two years, my kids have had three executive directors, three
principals, four assistant principals, multiple SED teams, nearly 40 teacher changes, including
three this year already, and lost 25% of its total enrollment. Two years. But yes, it's the evening
news's fault that parents don't trust the school. Art, music, counseling, and magnet program have
all been replaced by special focus, except no one has once thought to explain.

[19:30–20:00]
One thought to explain to families at that school what that even means. But yeah, it's the Houston
Chronicles thought that trust isn't built. Our community's history, relationship, and values have
been belittled and replaced by a narrow obsession with test prep. But yeah, it's viral Facebook
posts that are causing a lack of trust. This board doesn't have a media problem, it has a leadership
problem. You can't build trust when you refuse to communicate and listen to anarchists deserve
better.",0,5
