chunk_id,window_start,window_end,text,binary_hit,confidence
0,0:00:00,0:02:00,"[00:00–00:30]
And I call this regular board meeting of the Spring Branch Independent School District Board of
Trustees to order. Let the record show that the towel time is now six o'clock, and a quorum of board
members is present. Shannon Mahan, our president, is on her way. So I'm starting the meeting as vice
president for her. This meeting has been called, duly called, and the notice for this meeting has
been posted in accordance with the Texas Open Meetings Act, Texas Government Code, Chapter 551.041.
Period. Um Trustee Jennifer Highland will lead us in the pledge.

[01:00–01:30]
I would like to introduce the senior administrative staff. They are Ms. Linda Buckman, Associate
Superintendent for Communications and Community Engagement, Ms. Karen Heath, Associate
Superintendent for Administration and Talent, Ms. Christina Masick, Associate Superintendent for
Information Technology, Dr. Annie Wolf, Associate Superintendent for Academics, Ms. Christine
Porter, Associate Superintendent for Finance, Mr. Travis Stanford, Associate Superintendent for
Operations, Dr. Jennifer Parker, Community Superintendent, Dr. Brian Williams,

[01:30–02:00]
Community Superintendent. Now I would like to introduce you to your board members from left to
right. They are Board Member Courtney Anderson, Board Member David Slattery, Executive Assistant to
the Board, Stacey Kem, Dr. Jennifer Blaine, Superintendent. Shana Mayhan is not with us right now. I
am Caroline Bennett, Board Vice President, Board Secretary Walker Agnew, Board Member Chris Ernest,
and Board Member Jennifer Highland.",0,5
1,0:02:00,0:04:00,"[02:00–02:30]
Um trustee Walker Agnew will open us with prayer. Bow your heads, please. As the days grow shorter
and the nights grow longer, we pause to welcome this season of light. May hope be kindled in our
hearts like a steady flame, and my love be shared freely. May our schools and homes be places of
warmth, our tables places of gratitude, and our lives reflections of compassion and joy. As we
gather this season with family, friends, students, and teachers, may we be reminded that even in
darkness, light and kindness.

[02:30–03:00]
has the power to shine and to endure. Amen. Thank you, Walker. Open remarks from the superintendent.
Dr. Blaine, do you have any open remarks? I do, yes. So welcome everybody. We've got a full house.
That's always nice to see everybody here tonight. Thank you for joining us. This is our last meeting
for the holidays, as we all know. And just as a reminder, parents and trustees, secondary are half
days Wednesday, Thursday, and Friday, and elementary is a half day on Friday. So just remember that.

[03:00–03:30]
your kiddos will be getting home early on those days. And then lastly, I just want to say thank you
to Karen Heath. I know we celebrated her uh last week, her retirement. This is Karen's last board
meeting, Karen. Um, and she will be riding off into the sunset to Frisco Land in Dallas to be with
her grandson and her family. And I know we've said it already, and we said it last meeting, but
Karen, thank you so much for your service. You have just been an incredible rock to our senior
staff, and you've handled more than just about anybody I know, and we just so greatly appreciate it.

[03:30–04:00]
So greatly appreciate you. And I think it would be nice if we gave Karen a round of applause. And
lastly, uh but not least, Dr. Brian Williams is going to step in in Karen's position. He has
received a promotion. Brian, we're very proud of you. Uh Brian will be the new Associate
Superintendent for Talent and Administration after the first of the year. Brian, congratulations.
Thank you, Dr. Blyne. The next item on the agenda.",0,5
2,0:04:00,0:06:00,"[04:30–05:00]
is public comment on special presentations. Um no one has signed up to speak on special
presentations, so we will move on to uh the special presentations. All right. We look forward to our
monthly sights and sounds around SBISD spotlight of the great things that are happening around the
district. Tonight we are proud to direct your attention to the screen and enjoy sights and sounds
from last week's groundbreaking event at Terrace Elementary. This standing room only event.

[05:00–05:30]
marked a turning point for the 50 plus year old school and the building that has been the home for
great learning, fun, and family connections, truly the center of the Terrace community for decades.
And for the beginning and for the beginning of a new chapter in the school's history, everyone is
excited to mark the occasion with meaningful reflections and a ceremonial groundbreaking, and we
look to the future and the new state of the art Terrace Elementary Facility that will begin
construction very soon. Congratulations, Terrace Timberwolves.

[05:30–06:00]
Hi, my name is Heather Morse. I am a parent here at Terrace Elementary. I've got one kiddo who's
gone all the way through and one who's almost done, so we've been here for a long time. We're so
excited about this groundbreaking today. This project has been a long time coming. We're excited to
see what it brings to our neighborhood, what this new build will look like. We love Terrace and
we're excited to now have a building that will kind of represent everything good about this campus.",0,5
3,0:06:00,0:08:00,"[06:00–06:30]
So we're super excited to welcome everybody back. When the school is rebuilt, it'll be here before
we know it. And we can't wait to welcome you guys in. And hopefully you'll still see some of the
famous relics that were here before because there's a lot of tradition at Terrace, and we look
forward to bringing that forward in a new building.

[06:30–07:00]
The IMSBISD Award provides an opportunity for us to publicly recognize our SBISD employees who go
above and beyond in modeling our SBISD core values. Tonight I speak for our entire board of trustees
as we offer their deepest gratitude and acknowledgement for members of our transportation team.

[07:00–07:30]
members of the Spring Oaks Middle School team, and our SBISD police officers who went far above and
beyond to provide critical support during a very difficult student medical emergency we had just
before Thanksgiving break. We are so appreciative of your dedication to every child and the strong
moral compass and commitment you showed for this student. As I call your name, please come forward
to be recognized. From our transportation team, Lila Gonzalez, Tommy Martinez.

[07:30–08:00]
Sandra Moreno and Sylvie Shannon. From our Spring Oaks Middle School team, the Spring Oaks Middle
School Nurse Lee Cantos, our campus dean Daniel Nunnery, Assistant Principal Justin Wheeler, lead
instructional specialist.",0,5
4,0:08:00,0:10:00,"[08:30–09:00]
Specialist Leslie Brown and our Spring Oaks Middle School Principal Mary Lou DeVallis. Members of
our SBISD Police Department, Sergeant Sandra Moreno, Corporal Ed Burnett, and Sergeant Victor Hill,
who was not able to be here this evening. Thank you all very much.

[09:00–09:30]
I wanna take pictures and really stuff.

[09:30–10:00]
We are proud this evening to recognize several very talented Springwoods High School students and a
Guthrie Center student who recently earned the prestigious Lone Star Chapter Student Production
Awards. Please join me in welcoming to the podium Springwoods High School Journalism Teacher and
SBISD 2025 Secondary Teacher of the Year, Joshua Alt, and Guthrie Center teacher Horatio Rodriguez
to share more about the award and the outstanding student award winners. As they come forward, we
also take this opportunity to thank these two fabulous educators, for we know it takes dedicated,
outstanding.",0,5
5,0:10:00,0:12:00,"[10:00–10:30]
Outstanding teachers supporting their students for them to excel at these highest levels of
excellence. Hi, my name is Mr. Al from Springwoods High School. The four students being honored from
Springwoods High School are amazing. I call them journals already as students. Emily, who's on the
Emily, wave your hand. So, Emily, she created an amazing long format documentary last year. She
graduated in the class of 2025 about her grandfather, and I hope, and I'll send you the documentary,
and it was one of the most amazing documentaries.

[10:30–11:00]
The most amazing documentary storytelling that I've ever seen. And so she won a Lone Star Emmy
Student Production Award for that. And then then the next three, Stephanie, Emily, and Nicole. We
took part with the Crime Stoppers of Houston public service announcement competition, and they did
an amazing 60 second PSA about bullying and how that is dangerous and what you can do to prevent
that at our school. And they also all won an award for that. So I'm very proud of their
storytelling.

[11:00–11:30]
Uh Alexander. Oh, sorry, let me back up a little bit. Hello, my name is Horacia Rodriguez,
filmmaking teacher at Guthrie Center. And my student Xavier completed this documentary over a year
ago, and it has had quite a journey in different competitions. Went to the All-American High School
Film Festival, was uh nominated for an award there for representation. It is a story about the
mascot over at Stratford and how hiding behind that mask, he's able to live the inside that he can't
express without.

[11:30–12:00]
the mask. It's a fascinating story. I invite you to uh catch it online. And he went on to also get
third place in UIL in state with that documentary and now has gotten this Natus Award. Yeah, we're
ready. And the cool thing is these awards just arrived today, so this was perfect timing for this.",0,5
6,0:12:00,0:14:00,"[13:00–13:30]
Anyhow.

[13:30–14:00]
So I have to change the other way.",0,5
7,0:14:00,0:16:00,"[14:00–14:30]
This next award I'm very excited to talk about. Recently, Matthew Chan, lead orchestra conductor at
Memorial High School, nominated Memorial High School.

[14:30–15:00]
principal Lisa Weir for recognition of her leadership and for being, in his words, an incredible
ally to the fine arts program at Memorial High School. We are so proud that the Award Review
Committee at the Texas Music Educators Association agreed and has recognized Principal Weir as a
recipient of their distinguished administrator award. As Matthew was unable to join us this evening
due to his winter concert being tonight, his longtime MHS coach.

[15:00–15:30]
MHS colleague who is now an assistant principal at Stratford High School is pleased to share words
about Lisa and this important award. Please join me in welcoming to the podium Danielle Pranka. I'm
sad that Matthew could not be here, but secretly kind of happy because I get to talk about Lisa,
which makes me super duper excited.

[15:30–16:00]
Knew Lisa Weir as first a principal at Memorial Middle School. And so, what I want to share is what
she has done for this district in terms of music education. She has always supported every program
across the district. While she was at Memorial Middle School, she helped the orchestra, the choir,
the band directors there really grow their programs. When they felt like they needed support in some
way, she always was the first person that they went to. I'm gonna speak a little bit about.",0,5
8,0:16:00,0:18:00,"[16:00–16:30]
I'm going to speak a little bit about orchestra specifically because I have a lot of background in
it. One of the reasons that Mr. Chan can't be here is what they're doing is a concert with the two
middle schools that feed them and all of the elementary fiddler programs. While at Memorial Middle
School, Lisa Weir was instrumental in helping those that that program really exist and continue to
grow. The fiddler program is very unique to our district. No other district in the state of Texas
has that. And she consistently supported.

[17:00–17:30]
Supported that continuing while she was there. When she came to the high school, she was the first
person that would sit with us as a team and ask us what we needed and from her to help our programs
continue to grow. Mr. Hayes just told me a little story that I want to share, which was this year at
Area Marching Band, he received a call from Lisa and she was asking where he was. And when she
looked down, she was on the field.

[17:30–18:00]
with the band, giving them all high fives as they were completing their competition. And that is who
Lisa is. She is somebody who not just supports her own school and every program at her school, but
as I was sitting next to her and these amazing students came up, the first thing she said is our
kids in this district are just amazing. Look at what they do. And that is who she is. So it is
really tremendous that TMEA has given her this honor. I do want to share the blurb in TMEA, which
says,",0,5
9,0:18:00,0:20:00,"[18:00–18:30]
TMEA recognizes upper level school administrators across the state who have been instrumental in
preserving quality music education programs on their campuses and in their districts. It's crucial
that we highlight the many successes present in schools and across our state, from districts with
only one single elementary, middle, and high school to those with multiple 6A campuses.
Administrators have great influence over a program's opportunity for success. And Lisa Weir has done
that not only in her own school, but in our

[18:30–19:00]
School, but uh in our district. So thank you, and thank you.

[19:00–19:30]
Tonight we are pleased to recognize an educator focused on inspiring a love of fitness in every
child at Wilchester Elementary. Recently, the Texas Association for Health, Physical Education,
Recreation and Dance, a professional association of individuals in these fields, recognized
Wilchester teacher Brendan Thompson with their Emerging Professional Award. This award honors early
career educators who exemplify

[19:30–20:00]
excellence, enthusiasm, and leadership in the health, physical education, recreation, and dance
profession. As a health fitness teacher at Wilchester Elementary, Brendan inspires his students to
build confidence and joy through movement following a learning by doing philosophy that fuels
lifelong fitness. His passion and purpose shine brightly in every lesson. Congratulations, Brendan,
or as my own two kids call you, Coach T. We are proud of you and invite you to come forward to be
recognized at this time.",0,5
