chunk_id,window_start,window_end,text,binary_hit,confidence
0,0:00:00,0:02:00,"[00:00–00:30]
Good afternoon. Noting that a quorum is present, I hereby call this regular board meeting of the
Board of Trustees of Katie Independent School District to order. Today is Monday, February 24, 2025,
and that time is 5 p.m. Dr. Gorgorsky, will you verify that we're in compliance with the provisions
of the Texas Open Meetings Act with regard to the notice for this meeting? Mr. President, I do
confirm we're in compliance of the provisions of the Texas Open Meeting Act for our meeting tonight.
I'm going to go ahead and jump right into our first order.

[00:30–01:00]
To our first order of business, which is Pledge of Allegiance. And we have a special guest here
today, Jonathan Navarro, a fifth grader from Exley Elementary. See out there is Principal Thea
Wooford, uh parent Nicole Navarro, student special interests. Jonathan enjoys playing games with his
friends, going for rides on the bike trails, and creating fantasy stories. Jonathan enjoys
challenging math problems and performing science experiments. A couple of nice things from his
teachers, Miss Capadilla. Jonathan is always kind and always looking out for others, including his
teacher.

[01:00–01:30]
Including his teachers. He is such a hard and diligent worker, really does put thought into
everything he does. He's also very passionate about learning new things, and that positivity is
spread throughout those through those around him. And from Ms. Ramirez, Jonathan is brilliant and
gifted. He is a team player and empathetic when it comes to working with his peers. He's committed
to doing his best to reach his full potential. He is creative and has perseverance to perform well
in in school. Thus, this shows how great a role model he truly is.

[01:30–02:00]
But before we bring up the pledge leader, I want to also introduce over here to my left, if you see
them over there, Maid Creek High School Small Brass Ensemble, Principal Lizzie Hearing, and they are
led by music director Johnny Christian and our students with us tonight. It looks like all seniors
and one junior, but Asher Little, Kenneth Burnell, Halen Windham, Dina Wynn, Ashton Castaneda, and
Paolo Charis. And a quote from our music director. Performing the national anthem tonight will be
the Maid Creek High School Small Brass Ensemble.",0,5
1,0:02:00,0:04:00,"[02:00–02:30]
Ensemble. This ensemble is comprised of outstanding students in the Maid Creek High School Band
program. They include drum majors, brass captain, and section leaders. They will be performing an
arrangement of the national anthem written by lead trumpet and brass camp captain Asher Little. So
let's go ahead and bring up our pledge leader. We do the pledge and national anthem. You ready,
Jonathan? So I start?

[02:30–03:00]
I pledge allegiance to the flag of the United States of America and to the Republic for which it
stands, one nation under God, indivisible, with liberty and justice for all. Honor the Texas flag, I
pledge allegiance to the Texas, one state under God, one indivisible.",0,5
2,0:04:00,0:06:00,"[04:30–05:00]
Well the one. I don't know anime or what we're doing.

[05:00–05:30]
This time we're gonna invite Jonathan back up. He's got some remarks he's gonna share with us, and
then we'll do some pictures.

[05:30–06:00]
I don't have to do the most important thing.",0,5
3,0:06:00,0:08:00,"[06:00–06:30]
Just the black. You read this and then stammer. Got it. Good evening, President I don't know what to
say. Go ahead. Perez. President um Perez Perez. Pred Perez?

[06:30–07:00]
Perez, um, board members and superintendent uh Grigorski. Right? Grigorsky? My name is Jonathan
Navarro. I'm a fifth grade student who has attended Xley since kindergarten. Today I would like to
tell you about my experiences at Xley and the things I've loved about it. July July 2021. First, I
would like first I would like to thank all my teachers for helping me learn, learn and grow
throughout my time here and preparing me.

[07:00–07:30]
In preparing me for each grade level. I also I also want to thank my principal and counts counselor
for doing the the great stuff they do. One of my favorite things at Exley has been the field trips.
They were fun and unique, but also educational. One trip was one trip was about history and science,
where we saw wells and learned about and learned how they work. We also learned about plant growth
and a lot more in science while there.

[07:30–08:00]
Fun and educational labs at Exley. My favorite was a magnet lab w where we were able to use magnets
to move cars. My favorite subjects are math and science because m math gives me a challenge and
science encourages me to explore and discover new things. Lastly I want to talk about how I love to
read and write. I love the fantasy genre when writing. The stories are fun and and interesting. And
my favorite book is Wings of Fire. It has a cool story. I've made awesome memories and and friends
here",0,5
4,0:08:00,0:10:00,"[08:30–09:00]
and I'll always be grateful for my for my time at X Lee. Thanks for listening. Thank you. Thank you.
Hi, I'm just being here. You spoke very well on the podcast about a topic. Oh I have a for coming
and a pleasure here. And then the series

[09:30–10:00]
Okay, May Creek High School, so proud of you. Thank you. Thank you for your rewrite. That takes a
lot of time and I just want to thank you for using your time, your free time to excel in your craft.
Bless us tonight, and um very excited that y'all are here and representing May Creek High School so
well.",0,5
5,0:10:00,0:12:00,"[10:00–10:30]
So I'm just gonna give you a little bag here along with your certificate. Just to say grati or gr
express our gratitude to you and how much we are c how very proud we are of you. Okay? Can we take a
quick picture? Okay. Yeah you want to show your certificate then right here. Here we go. Three, two,
one, four. Three, two, three.

[10:30–11:00]
Next up on the agenda we have a couple of recognitions. These are new principals who started this
school year. I want to go ahead and introduce first from Maid Creek Elementary, Miranda Cummings.
Where's Miranda? Appreciate you stepping into that role. Did you bring anyone with you tonight? I
did. Okay, who do you have other with you?

[11:00–11:30]
My husband Ty, my our twenty one Chloe, our older ummy, and then my mom, Linda Bridge, and then my
friend and Linda Alberta. Awesome. Well, let me just say this before I move on with the next new
principal. Um, you got to kind of give a uh um big shout out to Miranda, who had only been on the
job, I think, about 16 days, and we closed her school one morning because we lost power and had to
relocate everyone over to Maid Creek High School, so we appreciate their hospital.

[11:30–12:00]
Appreciate their hospitality, but uh that was probably not easy. But we thank you for what you're
you did in your leadership for that one. So thank you. Uh also up Nottingham Country Elementary,
Krista Gillespia. Where's Krista? There she is. Welcome. Another brand new principal. And Krista,
who did you bring with you tonight? Uh my husband boy, my two boys, Noah and Luke, and my hair.
Awesome. Thank you. Thank you for coming out of the",0,5
6,0:12:00,0:14:00,"[12:00–12:30]
Appreciate it, everybody. Do we have any scouts in the audience? Any scouts? No. Okay. We will uh at
this time the board trustees will give members of the public an opportunity to speak in accordance
with KDISD Board Policy BED local, as defined by Board Policy speakers who signed up by 2 p.m. on
Monday, February 24, 2025, provided their first and last name and signed in 15 minutes prior to 5
p.m. will be allowed to address the board. Speakers who signed up to speak on post it agenda.

[13:00–13:30]
Speak on posted agenda items be allowed three minutes to speak. And also speakers have signed up to
speak on non-agenda items will be allowed three minutes to speak. If a speaker is not finished
speaking at the end of their allotted time, the audio will turn off. If speakers wish to share
written material with the board, please provide ten copies to the Secretary for Board Services
before the meeting begins for board members, the superintendent, chief communications officer, and
permanent record. If a speaker has not attempted to solve a matter administratively through proper
channels as stated in board policy, the

[13:30–14:00]
The presiding officer's designee shall advise the speaker to seek resolution through the appropriate
policy. Finally, pursuant to text government code sections 551.074 and 551.0821, the board will not
permit the presentation of personally identifiable information regarding a student and will not
discuss the appointment, employment, evaluation, reassignment, duties, discipline, or dismissal
dismissal of a public officer or employee, or to hear a complaint or charge against an officer or",0,5
7,0:14:00,0:16:00,"[14:00–14:30]
or an employee. Should a speaker wish to address one of these issues, they must do so through the
appropriate local grievance policies, Focal, DGBA Local, C CKE Local, or GF Local. Our speakers will
not be called in the order they sign up to speak. The first speaker is Yarrow Sledge, followed by
Teresa McMeans Welcome. Good evening, President Perez

[14:30–15:00]
board members, Dr. Grigorsky, and staff. I am here tonight to speak on the new namesake policy being
voted on. In a recent Covering Katie article, Ms. Kuzella was quoted as saying people put a lot of
time and effort into the applications with letters of recommendations and a lot of news articles. As
the person who nominated the Cross Family, I wholeheartedly stand by this statement, Ms. Kuzella. I
dedicated significant time and effort to this recommendation. I followed the established rules and
well organized process.

[15:00–15:30]
Process and the Cross family was selected. It has now been stated that the nomination involved
suspicious timing. I have known the Cross family for 35 years and nominated them because I respect
them and know that they would be exceptional namesakes. The Cross family did not ask me to nominate
them, nor did anyone from the district prompt me to do so. I made that decision independently with
no agenda in place. Unfortunately, the situation has tainted what should have been a joyful and
honorable moment for the Cross family. These accusations.

[15:30–16:00]
feel like a personal attack, not just on them, but on me as well. And I find that extremely
disappointing and retaliatory. Furthermore, the Texas Education Code prohibits a school's district
board of trustees from using state or local funds to election air for or against any candidate,
measure, or political party. Texas Education Code Section 11.169. This new policy seems to violate
this code and seems unlawful. To me, the real suspicious timing is not in the nomination.",0,5
8,0:16:00,0:18:00,"[16:00–16:30]
but rather in the introduction of this policy. If this policy is not tied to the upcoming election
and will not affect it, then why not wait until after the election to implement these changes? We
have many important challenges facing public education right now. I encourage this board to use
their time on discussions that will help our kids and staff be successful instead of creating
policies to help further political agendas. Thank you.

[17:00–17:30]
Theresa McMeans, followed by Christina Borgstedt. Good evening, Dr. Grigorski, President, and Board
members, and thank you for allowing um us to speak with you this evening. The vision statement of
KDISD be the legacy represents the past.

[17:30–18:00]
but it embraces the future. My name is Teresa Jordan McMeans, a proud member of the Jordan High
School namesake family, and the daughter-in-law of the late Garland McMean's namesake from McMean's
Junior High. The proposed policy changes concerning naming our schools was disappointing and made no
logical sense to me. It is difficult to see the need.",0,5
9,0:18:00,0:20:00,"[18:00–18:30]
for such extreme changes, such as five years to wait after retirement. I cannot imagine this is the
direction that our board wants to travel when we all see the incredible work and time and presence
that our namesakes provide our children. And the possibility of discrimination if

[18:30–19:00]
If you teach our children and bear the same name as the namesake, you won't be considered. Where is
the legacy in that? As a school that bears your name prohibits you from using your educational
expertise to serve on the board. I would ask, I would hope that these things be reconsidered. On the
rotunda wall inside Jordan High School, there is a

[19:00–19:30]
quote from my grandfather. I leave you nothing but my name. Take care of it. I truly hope that you
will consider the name, Katie I S D, and the names of all the buildings. Take care of their
incredible legacy and what it represents to the future of our children.

[19:30–20:00]
grandchildren, and the district that we all love. Thank you. Thank you. Christina Borgstead,
followed by Angie Waller. Good evening, members of the school board and Dr. Grigorski. My name is
Christina Borkstedt and I'd like to speak with you tonight about the proposed building naming
changes. Our KDIC vision statement is be the legacy. I would like to think I'm a very small part of
that legacy.",0,5
